"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI"
100222,"F",31,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Sales","2",4,0,1,0,0,1,1,0,0
100223,"F",26,"NeverM","United States of America","K: 250,000 - 299,999","Assoc-V","Other","2",3,0,1,1,0,1,1,1,0
100224,"M",52,"Married","United States of America","A: Below 30,000","Bach.","Protec.","3",8,1,0,0,1,1,1,0,0
100225,"M",24,"Married","United States of America","L: 300,000 and above","Bach.","Prof.","3",2,0,1,1,0,1,1,1,0
100226,"F",20,"NeverM","United States of America","L: 300,000 and above","HS-grad","Sales","1",2,0,1,1,0,1,1,1,0
100227,"M",27,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","?","1",3,0,1,1,0,1,1,1,0
100228,"M",21,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Crafts","3",2,0,0,0,0,1,1,1,0
100229,"M",37,"Married","United States of America","D: 70,000 - 89,999","9th","Transp.","3",6,1,0,0,1,0,1,0,0
100230,"M",47,"Married","United States of America","J: 190,000 - 249,999","Bach.","Prof.","3",6,0,1,1,1,1,1,0,0
100231,"M",19,"NeverM","Argentina","J: 190,000 - 249,999","HS-grad","Machine","6-8",2,0,1,1,0,1,1,1,0
100232,"F",35,"Married","United States of America","I: 170,000 - 189,999","Bach.","Sales","4-5",3,1,1,1,1,1,1,0,0
100233,"M",50,"Married","United States of America","D: 70,000 - 89,999","HS-grad","Crafts","3",6,1,0,0,1,1,1,0,0
100234,"F",20,"NeverM","United States of America","D: 70,000 - 89,999","< Bach.","TechSup","2",2,0,0,0,0,1,1,1,0
100235,"M",71,"Married","United States of America","J: 190,000 - 249,999","5th-6th","Transp.","3",7,0,1,1,1,0,1,0,0
100236,"M",45,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Sales","3",7,0,0,0,1,1,1,0,0
100237,"F",47,"Divorc.","United States of America","F: 110,000 - 129,999","< Bach.","Cleric.","9+",5,0,0,0,1,1,1,0,0
100238,"M",30,"Married","Argentina","L: 300,000 and above","Assoc-V","Handler","3",3,0,1,1,0,1,1,0,0
100239,"M",42,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",4,0,1,1,1,1,1,0,0
100240,"M",24,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","?","1",2,0,1,1,0,1,1,1,0
100241,"M",37,"Married","United States of America","L: 300,000 and above","Bach.","Cleric.","3",4,1,1,1,1,1,1,0,0
100242,"F",21,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Prof.","2",1,0,1,1,0,1,1,1,0
100243,"F",34,"Married","United States of America","J: 190,000 - 249,999","Assoc-A","Prof.","4-5",3,1,1,1,0,1,1,0,0
100244,"M",62,"Married","United States of America","H: 150,000 - 169,999","9th","Other","3",6,0,1,0,1,0,1,0,0
100245,"M",43,"Married","United States of America","I: 170,000 - 189,999","Masters","Exec.","3",5,1,1,1,1,1,1,0,0
100246,"M",25,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Sales","2",2,0,1,1,0,1,1,1,0
100247,"F",37,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","4-5",4,0,1,1,1,1,1,0,0
100248,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Sales","2",3,0,1,1,0,1,1,1,0
100249,"F",37,"NeverM","United States of America","J: 190,000 - 249,999","Masters","Exec.","1",4,0,1,1,1,1,1,0,0
100250,"F",39,"Divorc.","United States of America","C: 50,000 - 69,999","HS-grad","Farming","2",4,0,0,0,1,1,1,0,0
100251,"M",74,"Widowed","Italy","J: 190,000 - 249,999","9th","Crafts","2",2,0,1,1,1,0,1,0,0
100252,"F",43,"Divorc.","United States of America","E: 90,000 - 109,999","Bach.","Prof.","9+",2,0,0,0,1,1,1,0,0
100253,"F",25,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Cleric.","2",1,0,1,1,0,1,1,1,0
100254,"M",34,"Married","United States of America","I: 170,000 - 189,999","Bach.","Exec.","3",4,1,1,1,0,1,1,0,0
100255,"M",25,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","1",3,0,1,1,0,1,1,1,0
100256,"M",51,"Married","United States of America","F: 110,000 - 129,999","Bach.","Prof.","3",9,1,0,0,1,1,1,0,0
100257,"M",23,"NeverM","Argentina","L: 300,000 and above","HS-grad","Other","2",2,0,1,1,0,1,1,1,0
100258,"M",28,"Separ.","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","2",3,0,0,0,0,1,1,1,0
100259,"M",34,"Married","United States of America","J: 190,000 - 249,999","< Bach.","TechSup","3",3,1,1,1,0,1,1,0,0
100260,"M",58,"Divorc.","United States of America","J: 190,000 - 249,999","Bach.","Sales","2",6,0,1,1,1,1,1,0,0
100261,"M",26,"Married","United States of America","J: 190,000 - 249,999","Bach.","Transp.","3",3,1,1,1,0,1,1,1,0
100262,"F",39,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0
100263,"M",34,"Married","United States of America","G: 130,000 - 149,999","10th","Crafts","3",4,1,0,0,0,0,1,0,0
100264,"M",22,"NeverM","United States of America","G: 130,000 - 149,999","10th","Crafts","9+",2,0,0,0,0,0,1,1,0
100265,"M",44,"Divorc.","United States of America","L: 300,000 and above","Bach.","Protec.","2",4,0,1,1,1,1,1,0,0
100266,"M",54,"Married","United States of America","L: 300,000 and above","Assoc-A","Sales","3",7,1,1,1,1,1,1,0,0
100267,"M",50,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",6,0,1,1,1,1,1,0,0
100268,"M",36,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Transp.","3",5,1,0,0,1,1,1,0,0
100269,"F",46,"Divorc.","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","2",5,0,0,0,1,1,1,0,0
100270,"M",49,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","3",6,1,0,0,1,1,1,0,0
100271,"M",36,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Crafts","3",5,1,0,0,1,1,1,0,0
100272,"M",43,"Married","United States of America","C: 50,000 - 69,999","Bach.","Prof.","3",4,1,0,0,1,1,1,0,0
100273,"M",65,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Sales","3",7,1,1,1,1,1,1,0,0
100274,"M",36,"Married","United States of America","D: 70,000 - 89,999","Bach.","Exec.","3",5,0,0,0,1,1,1,0,0
100275,"M",40,"NeverM","Brazil","I: 170,000 - 189,999","Bach.","Cleric.","2",4,0,1,1,1,1,1,0,0
100276,"M",57,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Sales","3",7,1,0,0,1,1,1,0,0
100277,"F",57,"Divorc.","United States of America","L: 300,000 and above","HS-grad","Cleric.","9+",6,0,1,1,1,1,1,0,0
100278,"M",40,"Married","United States of America","D: 70,000 - 89,999","Assoc-V","Machine","3",4,1,0,0,1,1,1,0,0
100279,"M",38,"Married","United States of America","H: 150,000 - 169,999","< Bach.","TechSup","3",5,0,1,0,1,1,1,0,0
100280,"M",42,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","2",4,0,1,1,1,1,1,0,0
100281,"M",45,"Married","China","H: 150,000 - 169,999","Bach.","Exec.","3",6,1,1,0,1,1,1,0,0
100282,"M",32,"Married","United States of America","B: 30,000 - 49,999","Bach.","Exec.","3",4,1,0,0,0,1,1,0,0
100283,"M",48,"Married","United States of America","K: 250,000 - 299,999","11th","Exec.","3",6,0,1,1,1,0,1,0,0
100284,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","?","1",2,0,1,1,0,1,1,1,0
100285,"F",38,"Divorc.","United States of America","C: 50,000 - 69,999","< Bach.","Exec.","9+",4,0,0,0,1,1,1,0,0
100286,"M",40,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Other","3",4,0,1,1,1,1,1,0,0
100287,"M",26,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Other","9+",3,0,0,0,0,1,1,1,0
100288,"M",23,"NeverM","United States of America","L: 300,000 and above","Assoc-V","Other","1",1,0,1,1,0,1,1,1,0
100289,"M",54,"Separ.","United States of America","B: 30,000 - 49,999","9th","Crafts","9+",5,0,0,0,1,0,1,0,0
100290,"M",78,"Married","United States of America","C: 50,000 - 69,999","7th-8th","Farming","3",6,0,0,0,1,0,1,0,0
100291,"F",36,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Other","9+",2,0,1,1,1,1,1,0,0
100292,"M",19,"NeverM","United States of America","L: 300,000 and above","HS-grad","Farming","6-8",2,0,1,1,0,1,1,1,0
100293,"M",38,"Married","United States of America","L: 300,000 and above","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0
100294,"F",20,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Other","1",2,0,0,0,0,1,1,1,0
100295,"M",49,"Divorc.","United States of America","H: 150,000 - 169,999","Assoc-V","Exec.","2",6,1,1,0,1,1,1,0,0
100296,"M",57,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Sales","3",4,0,0,0,1,1,1,0,0
100297,"M",19,"NeverM","United States of America","G: 130,000 - 149,999","12th","?","1",1,0,0,0,0,0,1,1,0
100298,"M",30,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","2",3,0,0,0,0,1,1,0,0
100299,"M",20,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","?","6-8",1,0,1,1,0,1,1,1,0
100300,"M",42,"Married","United States of America","G: 130,000 - 149,999","Bach.","Prof.","3",4,1,0,0,1,1,1,0,0
100301,"F",58,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","9+",7,0,1,1,1,1,1,0,0
100302,"M",28,"Married","United States of America","J: 190,000 - 249,999","10th","Crafts","3",4,0,1,1,0,0,1,1,0
100303,"F",39,"Divorc.","Argentina","F: 110,000 - 129,999","HS-grad","Other","2",4,0,0,0,1,1,1,0,0
100304,"F",30,"NeverM","United States of America","D: 70,000 - 89,999","Assoc-A","TechSup","2",3,0,0,0,0,1,1,0,0
100305,"M",31,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Exec.","3",4,0,0,0,0,1,1,0,0
100306,"F",24,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Transp.","2",3,0,1,1,0,1,1,1,0
100307,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Exec.","2",2,0,1,1,0,1,1,1,0
100308,"F",81,"Divorc.","United States of America","L: 300,000 and above","< Bach.","Cleric.","2",4,0,1,1,1,1,1,0,0
100309,"M",52,"Married","United States of America","I: 170,000 - 189,999","Assoc-A","Exec.","3",8,1,1,1,1,1,1,0,0
100310,"M",48,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Crafts","3",6,0,1,1,1,1,1,0,0
100311,"F",30,"NeverM","United States of America","G: 130,000 - 149,999","Bach.","Sales","2",4,0,0,0,0,1,1,0,0
100312,"M",34,"Divorc.","United States of America","I: 170,000 - 189,999","HS-grad","Cleric.","1",3,0,1,1,0,1,1,0,0
100313,"M",53,"Divorc.","Brazil","K: 250,000 - 299,999","< Bach.","Sales","2",7,1,1,1,1,1,1,0,0
100314,"M",75,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0
100315,"F",49,"Separ.","Brazil","H: 150,000 - 169,999","HS-grad","Prof.","9+",5,0,1,1,1,1,1,0,0
100316,"F",27,"NeverM","United States of America","L: 300,000 and above","HS-grad","Cleric.","2",3,0,1,1,0,1,1,1,0
100317,"M",44,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Crafts","6-8",7,0,0,0,1,1,1,0,0
100318,"M",41,"Divorc.","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","9+",3,0,1,1,1,1,1,0,0
100319,"M",21,"NeverM","United States of America","D: 70,000 - 89,999","< Bach.","Cleric.","2",3,0,0,0,0,1,1,1,0
100320,"F",24,"NeverM","United States of America","B: 30,000 - 49,999","< Bach.","TechSup","2",2,0,0,0,0,1,1,1,0
100321,"M",18,"NeverM","United States of America","L: 300,000 and above","11th","Sales","1",1,0,1,1,0,0,1,1,0
100322,"M",44,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Sales","3",4,1,1,1,1,1,1,0,0
100323,"M",49,"Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Prof.","2",5,1,1,0,1,1,1,0,0
100324,"F",39,"Married","Italy","H: 150,000 - 169,999","Masters","?","4-5",4,0,1,0,1,1,1,0,0
100325,"F",34,"Divorc.","United States of America","L: 300,000 and above","Bach.","Prof.","9+",4,0,1,1,0,1,1,0,0
100326,"F",40,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","9+",2,0,1,1,1,1,1,0,0
100327,"F",34,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Other","4-5",3,0,0,0,0,1,1,0,0
100328,"M",47,"Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","2",5,0,1,0,1,1,1,0,0
100329,"M",24,"NeverM","Australia","F: 110,000 - 129,999","10th","Crafts","9+",4,0,0,0,0,0,1,1,0
100330,"F",52,"Married","United States of America","E: 90,000 - 109,999","Masters","?","4-5",5,1,0,0,1,1,1,0,0
100331,"F",33,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Cleric.","1",3,0,1,1,0,1,1,0,0
100332,"M",62,"Married","United States of America","I: 170,000 - 189,999","Bach.","?","3",6,0,1,1,1,1,1,0,0
100333,"M",51,"Married","Argentina","L: 300,000 and above","9th","Farming","3",5,0,1,1,1,0,1,0,0
100334,"M",58,"Married","United States of America","C: 50,000 - 69,999","Bach.","?","3",10,0,0,0,1,1,1,0,0
100335,"F",17,"NeverM","United States of America","K: 250,000 - 299,999","10th","Cleric.","1",1,0,1,1,0,0,1,1,0
100336,"M",34,"NeverM","United States of America","E: 90,000 - 109,999","Bach.","Crafts","9+",3,0,0,0,0,1,1,0,0
100337,"F",25,"NeverM","Argentina","J: 190,000 - 249,999","7th-8th","?","2",2,0,1,1,0,0,1,1,0
100338,"F",58,"Widowed","United States of America","H: 150,000 - 169,999","HS-grad","Sales","2",6,1,1,0,1,1,1,0,0
100339,"M",37,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Exec.","3",5,1,1,1,1,1,1,0,0
100340,"M",29,"NeverM","Italy","C: 50,000 - 69,999","HS-grad","Farming","2",4,0,0,0,0,1,1,1,0
100341,"M",28,"NeverM","United States of America","L: 300,000 and above","Bach.","Prof.","6-8",4,0,1,1,0,1,1,1,0
100342,"M",24,"NeverM","United States of America","D: 70,000 - 89,999","Bach.","Exec.","2",2,0,0,0,0,1,1,1,0
100343,"M",37,"Married","France","J: 190,000 - 249,999","Assoc-A","Exec.","3",4,1,1,1,1,1,1,0,0
100344,"M",36,"Married","Italy","H: 150,000 - 169,999","Bach.","Prof.","3",5,0,1,0,1,1,1,0,0
100345,"M",48,"Married","United States of America","I: 170,000 - 189,999","Assoc-A","Machine","3",5,0,1,1,1,1,1,0,0
100346,"M",29,"Divorc.","United States of America","I: 170,000 - 189,999","< Bach.","?","1",3,0,1,1,0,1,1,1,0
100347,"F",29,"NeverM","Argentina","K: 250,000 - 299,999","5th-6th","Other","6-8",3,0,1,1,0,0,1,1,0
100348,"M",26,"NeverM","Italy","G: 130,000 - 149,999","Bach.","Prof.","2",3,0,0,0,0,1,1,1,0
100349,"F",24,"NeverM","United States of America","L: 300,000 and above","< Bach.","TechSup","1",1,0,1,1,0,1,1,1,0
100350,"M",42,"Married","United States of America","B: 30,000 - 49,999","Assoc-A","Sales","3",5,1,0,0,1,1,1,0,0
100351,"M",47,"Married","United States of America","K: 250,000 - 299,999","7th-8th","Crafts","3",5,0,1,1,1,0,1,0,0
100352,"F",40,"Divorc.","Brazil","J: 190,000 - 249,999","HS-grad","Crafts","1",4,0,1,1,1,1,1,0,0
100353,"M",25,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","2",1,0,1,1,0,1,1,1,0
100354,"F",42,"Married","United States of America","L: 300,000 and above","< Bach.","Farming","4-5",5,0,1,1,1,1,1,0,0
100355,"M",42,"Married","United States of America","E: 90,000 - 109,999","Bach.","Prof.","3",6,1,0,0,1,1,1,0,0
100356,"F",23,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Exec.","4-5",2,0,1,1,0,1,1,1,0
100357,"M",39,"NeverM","United States of America","L: 300,000 and above","< Bach.","Exec.","2",5,0,1,1,1,1,1,0,0
100358,"F",27,"Divorc.","Brazil","L: 300,000 and above","< Bach.","Sales","9+",3,0,1,1,0,1,1,1,0
100359,"M",39,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2",5,0,1,1,1,1,1,0,0
100360,"M",22,"NeverM","Argentina","H: 150,000 - 169,999","9th","Machine","9+",2,0,1,0,0,0,1,1,0
100361,"F",34,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Cleric.","4-5",2,0,1,1,0,1,1,0,0
100362,"F",21,"NeverM","United States of America","L: 300,000 and above","< Bach.","Other","1",2,0,1,1,0,1,1,1,0
100363,"M",67,"Married","United States of America","I: 170,000 - 189,999","Bach.","?","3",10,1,1,1,1,1,1,0,0
100364,"F",33,"Divorc.","United States of America","F: 110,000 - 129,999","10th","Other","9+",4,0,0,0,0,0,1,0,0
100365,"F",36,"Divorc.","United States of America","J: 190,000 - 249,999","Bach.","Prof.","9+",4,0,1,1,1,1,1,0,0
100366,"F",46,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","TechSup","2",3,0,1,1,1,1,1,0,0
100367,"F",40,"Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Other","2",5,0,0,0,1,1,1,0,0
100368,"M",31,"Married","United States of America","L: 300,000 and above","< Bach.","Exec.","3",3,1,1,1,0,1,1,0,0
100369,"F",31,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2",3,0,0,0,0,1,1,0,0
100370,"M",29,"NeverM","United States of America","H: 150,000 - 169,999","Assoc-V","Machine","2",3,0,1,0,0,1,1,1,0
100371,"F",36,"Married","United States of America","H: 150,000 - 169,999","Bach.","Prof.","4-5",4,1,1,1,1,1,1,0,0
100372,"M",58,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","3",10,1,1,1,1,1,1,0,0
100373,"F",56,"Separ.","United States of America","A: Below 30,000","11th","Machine","2",6,0,0,0,1,0,1,0,0
100374,"M",24,"NeverM","New Zealand","C: 50,000 - 69,999","< Bach.","Sales","2",2,0,0,0,0,1,1,1,0
100375,"F",38,"Divorc.","United States of America","L: 300,000 and above","< Bach.","Cleric.","9+",4,0,1,1,1,1,1,0,0
100376,"F",38,"Married","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","4-5",5,1,1,1,1,1,1,0,0
100377,"M",40,"Married","United States of America","E: 90,000 - 109,999","Bach.","Prof.","3",4,1,0,0,1,1,1,0,0
100378,"M",43,"Married","United States of America","B: 30,000 - 49,999","Assoc-A","TechSup","3",4,0,0,0,1,1,1,0,0
100379,"F",42,"Widowed","United States of America","G: 130,000 - 149,999","HS-grad","Transp.","9+",4,0,0,0,1,1,1,0,0
100380,"M",36,"NeverM","United States of America","L: 300,000 and above","Bach.","TechSup","1",4,0,1,1,1,1,1,0,0
100381,"M",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","1",2,0,1,1,0,1,1,1,0
100382,"M",77,"Mabsent","Italy","D: 70,000 - 89,999","7th-8th","Cleric.","2",4,1,0,0,1,0,1,0,0
100383,"F",29,"Married","United States of America","G: 130,000 - 149,999","7th-8th","Other","4-5",3,0,0,0,0,0,1,1,0
100384,"M",32,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Machine","9+",3,0,1,1,0,1,1,0,0
100385,"M",23,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","6-8",2,0,1,1,0,1,1,1,0
100386,"M",37,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Handler","3",4,0,0,0,1,1,1,0,0
100387,"M",45,"Married","United States of America","K: 250,000 - 299,999","7th-8th","Crafts","3",1,0,1,1,1,0,1,0,0
100388,"M",42,"Divorc.","United States of America","I: 170,000 - 189,999","Masters","Prof.","2",4,0,1,1,1,1,1,0,0
100389,"F",38,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Cleric.","4-5",4,1,0,0,1,1,1,0,0
100390,"M",53,"Married","United States of America","D: 70,000 - 89,999","Masters","Prof.","3",5,1,0,0,1,1,1,0,0
100391,"M",27,"NeverM","China","L: 300,000 and above","Masters","Prof.","2",1,0,1,1,0,1,1,1,0
100392,"F",28,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","?","1",3,0,1,0,0,1,1,1,0
100393,"F",45,"Divorc.","United States of America","J: 190,000 - 249,999","Masters","Prof.","2",5,0,1,1,1,1,1,0,0
100394,"M",49,"Married","United States of America","F: 110,000 - 129,999","9th","Other","3",5,0,0,0,1,0,1,0,0
100395,"F",60,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Other","4-5",6,1,1,1,1,1,1,0,0
100396,"F",47,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2",7,0,0,0,1,1,1,0,0
100397,"M",34,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Protec.","3",3,1,1,1,0,1,1,0,0
100398,"M",35,"Married","United States of America","D: 70,000 - 89,999","Bach.","Other","3",4,0,0,0,1,1,1,0,0
100399,"F",45,"Divorc.","United States of America","F: 110,000 - 129,999","Masters","Prof.","9+",6,0,0,0,1,1,1,0,0
100400,"M",59,"Divorc.","United States of America","C: 50,000 - 69,999","12th","Transp.","6-8",6,0,0,0,1,0,1,0,0
100401,"F",45,"Divorc.","United States of America","D: 70,000 - 89,999","HS-grad","Exec.","2",6,0,0,0,1,1,1,0,0
100402,"F",21,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Sales","9+",2,0,0,0,0,1,1,1,0
100403,"M",29,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Transp.","3",3,0,0,0,0,1,1,1,0
100404,"M",54,"Married","Brazil","F: 110,000 - 129,999","Bach.","Exec.","3",5,1,0,0,1,1,1,0,0
100405,"F",42,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Machine","4-5",4,1,0,0,1,1,1,0,0
100406,"M",48,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0
100407,"M",29,"Married","United States of America","L: 300,000 and above","HS-grad","Machine","3",3,0,1,1,0,1,1,1,0
100408,"M",40,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Sales","3",6,0,0,0,1,1,1,0,0
100409,"F",49,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Other","2",6,0,1,1,1,1,1,0,0
100410,"M",22,"NeverM","United States of America","J: 190,000 - 249,999","10th","Transp.","2",4,0,1,1,0,0,1,1,0
100411,"M",36,"Divorc.","United States of America","L: 300,000 and above","Assoc-V","Crafts","2",4,0,1,1,1,1,1,0,0
100412,"M",24,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","2",2,0,1,0,0,1,1,1,0
100413,"M",31,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3",3,0,1,0,0,1,1,0,0
100414,"M",28,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Machine","3",3,0,1,1,0,1,1,1,0
100415,"M",60,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Transp.","3",8,0,0,0,1,1,1,0,0
100416,"F",26,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","1",3,0,1,1,0,1,1,1,0
100417,"M",18,"NeverM","United States of America","B: 30,000 - 49,999","11th","Handler","1",1,0,0,0,0,0,1,1,0
100418,"M",60,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Sales","3",8,0,0,0,1,1,1,0,0
100419,"M",21,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","TechSup","1",1,0,0,0,0,1,1,1,0
100420,"M",48,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Machine","3",5,1,0,0,1,1,1,0,0
100421,"M",29,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Exec.","3",4,1,1,1,0,1,1,1,0
100422,"F",64,"Married","United States of America","L: 300,000 and above","Assoc-V","?","4-5",3,0,1,1,1,1,1,0,0
100423,"F",47,"Separ.","Brazil","H: 150,000 - 169,999","HS-grad","Prof.","6-8",5,0,1,0,1,1,1,0,0
100424,"M",26,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Protec.","3",3,0,1,1,0,1,1,1,0
100425,"M",62,"Married","United States of America","I: 170,000 - 189,999","Bach.","Exec.","3",6,1,1,1,1,1,1,0,0
100426,"F",32,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Exec.","2",3,0,0,0,0,1,1,0,0
100427,"M",25,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","1",3,0,0,0,0,1,1,1,0
100428,"M",18,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","1",1,0,1,1,0,1,1,1,0
100429,"M",40,"NeverM","United States of America","F: 110,000 - 129,999","Assoc-V","Prof.","2",4,0,0,0,1,1,1,0,0
100430,"F",49,"NeverM","United States of America","B: 30,000 - 49,999","Profsc","Prof.","2",7,1,0,0,1,1,1,0,0
100431,"M",58,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","2",7,0,1,1,1,1,1,0,0
100432,"M",25,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","Prof.","1",3,0,1,1,0,1,1,1,0
100433,"F",65,"Widowed","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","2",7,0,0,0,1,1,1,0,0
100434,"M",38,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Other","2",4,0,1,1,1,1,1,0,0
100435,"M",21,"Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Machine","6-8",2,0,0,0,0,1,1,1,0
100436,"M",48,"Divorc.","United States of America","B: 30,000 - 49,999","Masters","Protec.","2",8,0,0,0,1,1,1,0,0
100437,"M",65,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Exec.","3",7,1,0,0,1,1,1,0,0
100438,"F",40,"Married","United States of America","J: 190,000 - 249,999","PhD","Prof.","4-5",3,1,1,1,1,1,1,0,0
100439,"F",23,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Prof.","1",2,0,1,1,0,1,1,1,0
100440,"M",33,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","3",3,0,1,0,0,1,1,0,0
100441,"M",37,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","3",4,0,1,1,1,1,1,0,0
100442,"M",58,"Married","United States of America","L: 300,000 and above","Profsc","Prof.","3",7,1,1,1,1,1,1,0,0
100443,"M",53,"Married","Italy","J: 190,000 - 249,999","< Bach.","Crafts","3",7,1,1,1,1,1,1,0,0
100444,"M",24,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Handler","3",2,0,1,1,0,1,1,1,0
100445,"M",59,"Married","United States of America","L: 300,000 and above","9th","Other","3",4,0,1,1,1,0,1,0,0
100446,"M",49,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Prof.","3",5,1,0,0,1,1,1,0,0
