"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI"
101724,"M",28,"NeverM","Brazil","J: 190,000 - 249,999","HS-grad","Machine","1",4,0,1,1,0,1,1,1,0
101725,"M",23,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Protec.","1",2,0,1,1,0,1,1,1,0
101726,"M",40,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Exec.","3",5,0,1,1,1,1,1,0,0
101727,"M",34,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","6-8",3,0,0,0,0,1,1,0,0
101728,"M",26,"NeverM","Argentina","J: 190,000 - 249,999","11th","Other","6-8",2,0,1,1,0,0,1,1,0
101729,"M",22,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",1,0,1,1,0,1,1,1,0
101730,"M",71,"Married","United States of America","F: 110,000 - 129,999","< Bach.","Exec.","3",9,1,0,0,1,1,1,0,0
101731,"M",55,"Married","United States of America","B: 30,000 - 49,999","< Bach.","Sales","3",7,0,0,0,1,1,1,0,0
101732,"F",59,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Exec.","9+",7,0,1,1,1,1,1,0,0
101733,"M",39,"Married","United States of America","J: 190,000 - 249,999","Masters","Exec.","3",5,0,1,1,1,1,1,0,0
101734,"F",38,"Divorc.","United States of America","B: 30,000 - 49,999","< Bach.","Protec.","9+",4,1,0,0,1,1,1,0,0
101735,"M",63,"Married","United States of America","E: 90,000 - 109,999","Assoc-A","Sales","3",6,1,0,0,1,1,1,0,0
101736,"F",29,"Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","?","9+",2,0,1,1,0,1,1,1,0
101737,"M",44,"Married","United States of America","K: 250,000 - 299,999","Bach.","Exec.","3",4,1,1,1,1,1,1,0,0
101738,"F",41,"Divorc.","Canada","D: 70,000 - 89,999","12th","?","2",4,0,0,0,1,0,1,0,0
101739,"M",29,"Married","Germany","J: 190,000 - 249,999","HS-grad","Sales","3",3,0,1,1,0,1,1,1,0
101740,"F",42,"Divorc.","United States of America","D: 70,000 - 89,999","< Bach.","Exec.","9+",4,0,0,0,1,1,1,0,0
101741,"M",34,"Married","United States of America","L: 300,000 and above","< Bach.","Prof.","3",4,1,1,1,0,1,1,0,0
101742,"M",31,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Machine","2",3,0,1,1,0,1,1,0,0
101743,"M",46,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Exec.","3",6,1,0,0,1,1,1,0,0
101744,"F",28,"NeverM","United States of America","G: 130,000 - 149,999","Bach.","Cleric.","2",4,0,0,0,0,1,1,1,0
101745,"M",33,"Married","United States of America","E: 90,000 - 109,999","12th","Protec.","3",3,0,0,0,0,0,1,0,0
101746,"M",60,"Married","United States of America","B: 30,000 - 49,999","HS-grad","Transp.","3",9,1,0,0,1,1,1,0,0
101747,"M",53,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Protec.","3",5,1,1,1,1,1,1,0,0
101748,"M",35,"Married","United States of America","B: 30,000 - 49,999","< Bach.","Protec.","3",4,0,0,0,1,1,1,0,0
101749,"M",32,"Married","United States of America","B: 30,000 - 49,999","HS-grad","Crafts","3",3,1,0,0,0,1,1,0,0
101750,"F",23,"NeverM","United States of America","I: 170,000 - 189,999","Assoc-V","Cleric.","6-8",2,0,1,1,0,1,1,1,0
101751,"F",34,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Cleric.","2",3,0,0,0,0,1,1,0,0
101752,"F",20,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Prof.","1",1,0,0,0,0,1,1,1,0
101753,"F",39,"Widowed","United States of America","J: 190,000 - 249,999","Assoc-A","Cleric.","9+",5,0,1,1,1,1,1,0,0
101754,"M",45,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Exec.","3",6,1,0,0,1,1,1,0,0
101755,"M",38,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Exec.","3",4,1,1,1,1,1,1,0,0
101756,"F",30,"NeverM","United Kingdom","I: 170,000 - 189,999","< Bach.","Exec.","2",3,0,1,1,0,1,1,0,0
101757,"M",52,"Mabsent","United States of America","J: 190,000 - 249,999","Bach.","Other","2",7,0,1,1,1,1,1,0,0
101758,"M",26,"Married","United States of America","K: 250,000 - 299,999","Assoc-V","Farming","3",4,0,1,1,0,1,1,1,0
101759,"F",21,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Sales","1",2,0,0,0,0,1,1,1,0
101760,"M",28,"NeverM","United States of America","L: 300,000 and above","Assoc-V","Sales","2",4,0,1,1,0,1,1,1,0
101761,"M",23,"NeverM","United States of America","K: 250,000 - 299,999","Assoc-V","Crafts","1",2,0,1,1,0,1,1,1,0
101762,"F",17,"NeverM","United States of America","I: 170,000 - 189,999","10th","Protec.","1",2,0,1,1,0,0,1,1,0
101763,"M",50,"Married","United States of America","G: 130,000 - 149,999","Masters","Prof.","3",5,1,0,0,1,1,1,0,0
101764,"F",46,"Divorc.","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","2",5,1,1,1,1,1,1,0,0
101765,"M",71,"Married","United States of America","I: 170,000 - 189,999","HS-grad","?","3",7,0,1,1,1,1,1,0,0
101766,"F",34,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2",3,0,0,0,0,1,1,0,0
101767,"M",27,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Crafts","3",5,0,0,0,0,1,1,1,0
101768,"M",29,"Married","United States of America","C: 50,000 - 69,999","< Bach.","Crafts","3",3,0,0,0,0,1,1,1,0
101769,"M",41,"Married","United States of America","A: Below 30,000","HS-grad","Farming","3",4,1,0,0,1,1,1,0,0
101770,"F",39,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Other","9+",4,0,1,0,1,1,1,0,0
101771,"M",48,"Married","United States of America","E: 90,000 - 109,999","Bach.","Crafts","3",7,0,0,0,1,1,1,0,0
101772,"M",23,"NeverM","United States of America","I: 170,000 - 189,999","Assoc-V","Sales","1",2,0,1,1,0,1,1,1,0
101773,"F",32,"Married","United States of America","E: 90,000 - 109,999","Bach.","Exec.","4-5",3,1,0,0,0,1,1,0,0
101774,"F",47,"NeverM","United States of America","G: 130,000 - 149,999","Masters","Prof.","2",6,0,0,0,1,1,1,0,0
101775,"M",24,"NeverM","United States of America","L: 300,000 and above","Bach.","Cleric.","2",1,0,1,1,0,1,1,1,0
101776,"M",43,"Married","United States of America","D: 70,000 - 89,999","HS-grad","Machine","3",4,0,0,0,1,1,1,0,0
101777,"M",55,"Widowed","United States of America","B: 30,000 - 49,999","< Bach.","Farming","2",8,1,0,0,1,1,1,0,0
101778,"F",17,"NeverM","United States of America","H: 150,000 - 169,999","10th","Other","1",1,0,1,1,0,0,1,1,0
101779,"M",32,"Divorc.","United States of America","I: 170,000 - 189,999","HS-grad","Sales","1",5,0,1,1,0,1,1,0,0
101780,"M",31,"Married","Germany","L: 300,000 and above","< Bach.","Exec.","3",4,1,1,1,0,1,1,0,0
101781,"M",35,"Married","United States of America","B: 30,000 - 49,999","Masters","Exec.","3",5,1,0,0,1,1,1,0,0
101782,"M",54,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Exec.","3",5,1,1,1,1,1,1,0,0
101783,"M",23,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Machine","3",3,0,1,1,0,1,1,1,0
101784,"F",34,"Separ.","United States of America","E: 90,000 - 109,999","Masters","Prof.","9+",3,0,0,0,0,1,1,0,0
101785,"M",21,"NeverM","United States of America","L: 300,000 and above","HS-grad","Transp.","1",2,0,1,1,0,1,1,1,0
101786,"F",34,"Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Other","9+",3,0,1,0,0,1,1,0,0
101787,"F",37,"NeverM","United States of America","G: 130,000 - 149,999","Assoc-V","Cleric.","2",4,0,0,0,1,1,1,0,0
101788,"M",18,"NeverM","United States of America","C: 50,000 - 69,999","10th","Other","1",1,0,0,0,0,0,1,1,0
101789,"M",56,"NeverM","United States of America","L: 300,000 and above","Masters","Sales","2",3,0,1,1,1,1,1,0,0
101790,"F",38,"Married","Canada","E: 90,000 - 109,999","7th-8th","Machine","4-5",5,1,0,0,1,0,1,0,0
101791,"F",48,"Divorc.","United States of America","F: 110,000 - 129,999","Masters","Exec.","9+",5,1,0,0,1,1,1,0,0
101792,"F",46,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Farming","4-5",2,0,1,1,1,1,1,0,0
101793,"M",38,"Married","United States of America","D: 70,000 - 89,999","Bach.","Prof.","3",5,1,0,0,1,1,1,0,0
101794,"F",39,"NeverM","United States of America","I: 170,000 - 189,999","Assoc-A","TechSup","2",4,0,1,1,1,1,1,0,0
101795,"M",33,"Mabsent","Italy","I: 170,000 - 189,999","< Bach.","Crafts","2",3,0,1,1,0,1,1,0,0
101796,"M",33,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Prof.","2",3,0,1,1,0,1,1,0,0
101797,"M",52,"Married","United States of America","K: 250,000 - 299,999","Bach.","Prof.","3",5,0,1,1,1,1,1,0,0
101798,"M",43,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Exec.","3",5,1,0,0,1,1,1,0,0
101799,"M",59,"Divorc.","United Kingdom","J: 190,000 - 249,999","HS-grad","Prof.","2",3,0,1,1,1,1,1,0,0
101800,"M",45,"Married","United States of America","G: 130,000 - 149,999","Assoc-V","Crafts","3",5,1,0,0,1,1,1,0,0
101801,"M",44,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Exec.","3",6,1,1,0,1,1,1,0,0
101802,"F",51,"Separ.","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","9+",5,0,1,1,1,1,1,0,0
101803,"M",33,"Married","United States of America","B: 30,000 - 49,999","11th","Exec.","3",6,0,0,0,0,0,1,0,0
101804,"F",32,"Divorc.","United States of America","K: 250,000 - 299,999","Assoc-A","Machine","2",4,0,1,1,0,1,1,0,0
101805,"M",36,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Exec.","3",4,0,1,0,1,1,1,0,0
101806,"F",37,"Divorc.","Italy","F: 110,000 - 129,999","HS-grad","?","2",4,0,0,0,1,1,1,0,0
101807,"F",35,"Married","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","4-5",3,0,0,0,1,1,1,0,0
101808,"M",43,"Married","United States of America","B: 30,000 - 49,999","< Bach.","Farming","3",5,0,0,0,1,1,1,0,0
101809,"M",41,"Divorc.","United States of America","C: 50,000 - 69,999","< Bach.","Crafts","2",4,0,0,0,1,1,1,0,0
101810,"M",27,"NeverM","Argentina","J: 190,000 - 249,999","HS-grad","Other","1",3,0,1,1,0,1,1,1,0
101811,"M",38,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0
101812,"F",42,"NeverM","United States of America","E: 90,000 - 109,999","Assoc-A","?","6-8",4,0,0,0,1,1,1,0,0
101813,"M",54,"Married","United States of America","G: 130,000 - 149,999","< Bach.","Crafts","3",7,1,0,0,1,1,1,0,0
101814,"M",29,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","TechSup","2",3,0,1,0,0,1,1,1,0
101815,"M",27,"NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","2",3,0,0,0,0,1,1,1,0
101816,"M",44,"Married","United States of America","B: 30,000 - 49,999","Bach.","Exec.","3",4,1,0,0,1,1,1,0,0
101817,"F",46,"Divorc.","United States of America","K: 250,000 - 299,999","PhD","Prof.","9+",8,1,1,1,1,1,1,0,0
101818,"F",48,"Divorc.","United States of America","L: 300,000 and above","< Bach.","Cleric.","2",6,0,1,1,1,1,1,0,0
101819,"M",38,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0
101820,"M",62,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","Farming","2",5,0,1,0,1,1,1,0,0
101821,"M",39,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3",6,1,1,0,1,1,1,0,0
101822,"M",47,"Married","United States of America","J: 190,000 - 249,999","Masters","Exec.","3",5,1,1,1,1,1,1,0,0
101823,"M",45,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0
101824,"M",40,"Married","United States of America","J: 190,000 - 249,999","Bach.","Sales","3",6,1,1,1,1,1,1,0,0
101825,"F",52,"Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Cleric.","9+",5,0,0,0,1,1,1,0,0
101826,"M",43,"Married","United States of America","I: 170,000 - 189,999","Assoc-A","Exec.","3",5,1,1,1,1,1,1,0,0
101827,"M",31,"Married","United States of America","J: 190,000 - 249,999","10th","Crafts","3",3,0,1,1,0,0,1,0,0
101828,"M",53,"Married","United States of America","B: 30,000 - 49,999","< Bach.","Transp.","3",5,1,0,0,1,1,1,0,0
101829,"M",31,"Married","Argentina","L: 300,000 and above","Bach.","Machine","3",3,0,1,1,0,1,1,0,0
101830,"M",29,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Exec.","1",3,0,1,1,0,1,1,1,0
101831,"M",46,"Married","United States of America","B: 30,000 - 49,999","Profsc","Exec.","3",7,1,0,0,1,1,1,0,0
101832,"M",43,"Married","United States of America","L: 300,000 and above","Assoc-V","Crafts","3",4,0,1,1,1,1,1,0,0
101833,"M",48,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","3",8,1,1,0,1,1,1,0,0
101834,"F",41,"Married","United States of America","C: 50,000 - 69,999","< Bach.","Transp.","4-5",3,0,0,0,1,1,1,0,0
101835,"F",25,"NeverM","Italy","F: 110,000 - 129,999","Profsc","Prof.","2",1,0,0,0,0,1,1,1,0
101836,"F",64,"Separ.","United States of America","K: 250,000 - 299,999","Assoc-A","Prof.","2",6,1,1,1,1,1,1,0,0
101837,"M",26,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Machine","3",3,1,1,1,0,1,1,1,0
101838,"M",45,"Divorc.","United States of America","I: 170,000 - 189,999","Masters","Exec.","2",5,1,1,1,1,1,1,0,0
101839,"F",27,"NeverM","United States of America","J: 190,000 - 249,999","PhD","Cleric.","1",3,0,1,1,0,1,1,1,0
101840,"M",66,"Married","United States of America","E: 90,000 - 109,999","< Bach.","?","3",7,0,0,0,1,1,1,0,0
101841,"M",33,"Married","United States of America","K: 250,000 - 299,999","9th","Machine","3",4,0,1,1,0,0,1,0,0
101842,"M",19,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","?","1",2,0,1,1,0,1,1,1,0
101843,"F",53,"NeverM","United States of America","F: 110,000 - 129,999","Bach.","Prof.","2",5,0,0,0,1,1,1,0,0
101844,"M",56,"Married","Poland","D: 70,000 - 89,999","7th-8th","Crafts","3",6,0,0,0,1,0,1,0,0
101845,"F",49,"NeverM","United States of America","E: 90,000 - 109,999","Bach.","Prof.","2",5,0,0,0,1,1,1,0,0
101846,"M",51,"Married","United States of America","H: 150,000 - 169,999","Bach.","Cleric.","3",5,1,1,0,1,1,1,0,0
101847,"F",45,"Separ.","United States of America","H: 150,000 - 169,999","11th","Cleric.","9+",3,0,1,0,1,0,1,0,0
101848,"M",51,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","3",5,0,0,0,1,1,1,0,0
101849,"M",31,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Sales","3",3,0,1,1,0,1,1,0,0
101850,"F",51,"Separ.","Argentina","J: 190,000 - 249,999","5th-6th","Machine","9+",5,0,1,1,1,0,1,0,0
101851,"F",54,"Mabsent","United States of America","K: 250,000 - 299,999","HS-grad","Exec.","2",5,0,1,1,1,1,1,0,0
101852,"F",31,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","1",3,0,1,1,0,1,1,0,0
101853,"F",24,"NeverM","United States of America","L: 300,000 and above","Bach.","Prof.","2",2,0,1,1,0,1,1,1,0
101854,"M",33,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",3,1,1,1,0,1,1,0,0
101855,"M",23,"Married","United States of America","A: Below 30,000","< Bach.","Machine","3",2,0,0,0,0,1,1,1,1
101856,"F",70,"Widowed","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2",5,0,1,1,1,1,1,0,0
101857,"F",43,"Divorc.","United States of America","E: 90,000 - 109,999","< Bach.","Protec.","9+",4,0,0,0,1,1,1,0,0
101858,"M",49,"Married","Germany","H: 150,000 - 169,999","Assoc-V","Prof.","3",5,1,1,1,1,1,1,0,0
101859,"M",35,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Machine","3",5,1,0,0,1,1,1,0,0
101860,"M",57,"Married","United States of America","K: 250,000 - 299,999","10th","Crafts","3",1,0,1,1,1,0,1,0,0
101861,"M",44,"Married","United States of America","C: 50,000 - 69,999","PhD","Prof.","3",7,0,0,0,1,1,1,0,0
101862,"F",56,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Sales","4-5",7,0,0,0,1,1,1,0,0
101863,"M",51,"Married","United States of America","F: 110,000 - 129,999","Profsc","Prof.","3",9,1,0,0,1,1,1,0,0
101864,"F",23,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","Exec.","2",2,0,1,1,0,1,1,1,0
101865,"M",55,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Transp.","3",10,1,1,0,1,1,1,0,0
101866,"F",22,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","9+",2,0,1,1,0,1,1,1,0
101867,"M",30,"NeverM","Italy","K: 250,000 - 299,999","HS-grad","Crafts","9+",3,0,1,1,0,1,1,0,0
101868,"F",43,"NeverM","Poland","C: 50,000 - 69,999","9th","Sales","1",4,0,0,0,1,0,1,0,0
101869,"F",24,"NeverM","Italy","J: 190,000 - 249,999","HS-grad","Other","1",1,0,1,1,0,1,1,1,0
101870,"M",27,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Transp.","2",4,0,0,0,0,1,1,1,0
101871,"M",25,"NeverM","United States of America","F: 110,000 - 129,999","9th","Crafts","9+",3,0,0,0,0,0,1,1,0
101872,"M",55,"Married","United States of America","G: 130,000 - 149,999","11th","Exec.","3",7,0,0,0,1,0,1,0,0
101873,"F",19,"NeverM","United States of America","L: 300,000 and above","HS-grad","?","9+",2,0,1,1,0,1,1,1,0
101874,"F",23,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Cleric.","1",2,0,1,1,0,1,1,1,0
101875,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","9+",2,0,1,1,0,1,1,1,0
101876,"F",26,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","Prof.","1",3,0,1,0,0,1,1,1,0
101877,"M",38,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Machine","3",4,0,0,0,1,1,1,0,0
101878,"M",42,"Married","Singapore","G: 130,000 - 149,999","PhD","Prof.","3",4,1,0,0,1,1,1,0,0
101879,"F",44,"Divorc.","United States of America","D: 70,000 - 89,999","< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0
101880,"M",34,"Married","United States of America","L: 300,000 and above","< Bach.","Crafts","3",3,0,1,1,0,1,1,0,0
101881,"F",27,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Other","2",3,0,1,1,0,1,1,1,0
101882,"M",53,"Married","United States of America","F: 110,000 - 129,999","7th-8th","Machine","3",5,0,0,0,1,0,1,0,0
101883,"F",48,"Divorc.","United States of America","F: 110,000 - 129,999","Bach.","Sales","9+",5,0,0,0,1,1,1,0,0
101884,"M",37,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",5,0,1,1,1,1,1,0,0
101885,"F",39,"Married","United States of America","L: 300,000 and above","Profsc","Exec.","4-5",5,1,1,1,1,1,1,0,0
101886,"M",17,"NeverM","United States of America","E: 90,000 - 109,999","10th","Other","1",1,0,0,0,0,0,1,1,0
101887,"F",68,"Widowed","Italy","K: 250,000 - 299,999","7th-8th","?","2",7,0,1,1,1,0,1,0,0
101888,"F",23,"Married","United States of America","G: 130,000 - 149,999","< Bach.","Sales","4-5",2,0,0,0,0,1,1,1,0
101889,"M",29,"Married","United States of America","K: 250,000 - 299,999","Bach.","Sales","3",3,1,1,1,0,1,1,1,0
101890,"F",19,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Sales","1",1,0,0,0,0,1,1,1,0
101891,"M",47,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",5,1,1,1,1,1,1,0,0
101892,"M",48,"Married","United States of America","L: 300,000 and above","HS-grad","Cleric.","3",6,1,1,1,1,1,1,0,0
101893,"M",27,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","1",3,0,0,0,0,1,1,1,0
101894,"M",42,"Married","United States of America","A: Below 30,000","Bach.","Sales","3",5,0,0,0,1,1,1,0,0
101895,"F",58,"Widowed","United States of America","J: 190,000 - 249,999","11th","Other","2",6,0,1,1,1,0,1,0,0
101896,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","1",1,0,1,1,0,1,1,1,0
101897,"M",34,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Protec.","3",3,0,1,1,0,1,1,0,0
101898,"F",47,"Mabsent","Brazil","J: 190,000 - 249,999","< Bach.","Exec.","9+",5,0,1,1,1,1,1,0,0
101899,"M",60,"Married","United States of America","E: 90,000 - 109,999","7th-8th","Sales","3",9,0,0,0,1,0,1,0,0
101900,"M",53,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Transp.","3",5,0,0,0,1,1,1,0,0
101901,"M",25,"Married","United States of America","L: 300,000 and above","< Bach.","Sales","3",3,0,1,1,0,1,1,1,0
101902,"M",24,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Machine","3",2,0,1,0,0,1,1,1,0
101903,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Sales","1",2,0,1,1,0,1,1,1,0
101904,"M",39,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","3",4,0,0,0,1,1,1,0,0
101905,"F",19,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Other","1",1,0,1,1,0,1,1,1,0
101906,"F",29,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","4-5",3,1,0,0,0,1,1,1,0
101907,"M",56,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Exec.","2",7,1,1,1,1,1,1,0,0
101908,"M",19,"NeverM","United States of America","L: 300,000 and above","HS-grad","Crafts","1",2,0,1,1,0,1,1,1,0
101909,"F",44,"NeverM","United States of America","C: 50,000 - 69,999","Masters","Prof.","2",7,0,0,0,1,1,1,0,0
101910,"M",53,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Other","3",5,0,1,1,1,1,1,0,0
101911,"M",22,"NeverM","United States of America","L: 300,000 and above","HS-grad","Machine","2",3,0,1,1,0,1,1,1,0
101912,"F",62,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","2",6,1,0,0,1,1,1,0,0
101913,"M",71,"Separ.","United States of America","L: 300,000 and above","< Bach.","Sales","9+",0,0,1,1,1,1,1,0,0
101914,"M",63,"Married","United States of America","B: 30,000 - 49,999","Bach.","?","3",2,1,0,0,1,1,1,0,0
101915,"F",31,"Married","Argentina","K: 250,000 - 299,999","HS-grad","?","4-5",2,0,1,1,0,1,1,0,0
101916,"M",41,"Married","United States of America","H: 150,000 - 169,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0
101917,"M",49,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","3",5,1,1,1,1,1,1,0,0
101918,"M",58,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",7,0,1,1,1,1,1,0,0
101919,"M",36,"Divorc.","United States of America","L: 300,000 and above","10th","Crafts","6-8",4,0,1,1,1,0,1,0,0
101920,"M",34,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",3,0,1,1,0,1,1,0,0
101921,"F",25,"NeverM","New Zealand","L: 300,000 and above","Bach.","Other","2",1,0,1,1,0,1,1,1,0
101922,"M",62,"Married","United States of America","G: 130,000 - 149,999","12th","Crafts","3",6,1,0,0,1,0,1,0,0
101923,"M",23,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Armed-F","6-8",2,0,1,0,0,1,1,1,0
101924,"F",26,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","Cleric.","1",3,1,1,1,0,1,1,1,0
101925,"F",23,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","2",2,0,1,1,0,1,1,1,0
101926,"M",20,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Other","1",1,0,0,0,0,1,1,1,0
101927,"F",25,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","2",4,0,1,1,0,1,1,1,0
101928,"M",39,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0
101929,"M",36,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Machine","2",4,0,1,1,1,1,1,0,0
101930,"F",36,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",4,0,1,1,1,1,1,0,0
101931,"F",51,"Separ.","United States of America","E: 90,000 - 109,999","Assoc-A","Other","2",5,0,0,0,1,1,1,0,0
101932,"M",51,"Married","United States of America","I: 170,000 - 189,999","HS-grad","?","3",5,0,1,1,1,1,1,0,0
101933,"M",45,"NeverM","United States of America","I: 170,000 - 189,999","9th","Other","1",5,0,1,1,1,0,1,0,0
101934,"F",17,"NeverM","United States of America","J: 190,000 - 249,999","11th","Sales","1",1,0,1,1,0,0,1,1,0
101935,"M",38,"Married","United States of America","G: 130,000 - 149,999","Profsc","Prof.","3",6,1,0,0,1,1,1,0,0
101936,"M",27,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","Exec.","2",3,0,1,1,0,1,1,1,0
101937,"M",59,"Married","United States of America","H: 150,000 - 169,999","Assoc-A","Crafts","3",3,1,1,0,1,1,1,0,0
101938,"F",36,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Sales","2",4,0,1,1,1,1,1,0,0
101939,"M",38,"Divorc.","United States of America","I: 170,000 - 189,999","HS-grad","Machine","2",5,0,1,1,1,1,1,0,0
101940,"M",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","?","1",2,0,1,1,0,1,1,1,0
101941,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","1",1,0,1,1,0,1,1,1,0
101942,"M",27,"NeverM","United States of America","L: 300,000 and above","Bach.","Prof.","9+",3,0,1,1,0,1,1,1,0
101943,"F",53,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Protec.","2",5,0,0,0,1,1,1,0,0
101944,"F",46,"Separ.","United States of America","F: 110,000 - 129,999","9th","Machine","2",5,0,0,0,1,0,1,0,0
101945,"F",24,"Separ.","United States of America","F: 110,000 - 129,999","< Bach.","Sales","9+",3,0,0,0,0,1,1,1,0
101946,"F",28,"NeverM","United States of America","L: 300,000 and above","Masters","Prof.","2",3,1,1,1,0,1,1,1,0
101947,"M",48,"Married","United States of America","F: 110,000 - 129,999","9th","Crafts","3",5,0,0,0,1,0,1,0,0
101948,"F",27,"NeverM","United States of America","F: 110,000 - 129,999","Bach.","Prof.","2",3,0,0,0,0,1,1,1,0
