"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI"
101871,"M","2","NeverM","United States of America","F: 110,000 - 129,999","9th","Crafts","9+","3","1","1","1","1","1",1,"2","1"
101872,"M","6","Married","United States of America","G: 130,000 - 149,999","11th","Exec.","3","5","1","1","1","2","1",1,"1","1"
101873,"F","1","NeverM","United States of America","L: 300,000 and above","HS-grad","?","9+","2","1","2","2","1","2",1,"2","1"
101874,"F","1","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Cleric.","1","2","1","2","2","1","2",1,"2","1"
101875,"F","1","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","9+","2","1","2","2","1","2",1,"2","1"
101876,"F","2","NeverM","United States of America","H: 150,000 - 169,999","Bach.","Prof.","1","3","1","2","1","1","2",1,"2","1"
101877,"M","3","Married","United States of America","F: 110,000 - 129,999","HS-grad","Machine","3","3","1","1","1","2","2",1,"1","1"
101878,"M","4","Married","Singapore","G: 130,000 - 149,999","PhD","Prof.","3","3","2","1","1","2","2",1,"1","1"
101879,"F","4","Divorc.","United States of America","D: 70,000 - 89,999","< Bach.","Cleric.","9+","3","1","1","1","2","2",1,"1","1"
101880,"M","3","Married","United States of America","L: 300,000 and above","< Bach.","Crafts","3","3","1","2","2","1","2",1,"1","1"
101881,"F","2","NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Other","2","3","1","2","2","1","2",1,"2","1"
101882,"M","5","Married","United States of America","F: 110,000 - 129,999","7th-8th","Machine","3","4","1","1","1","2","1",1,"1","1"
101883,"F","5","Divorc.","United States of America","F: 110,000 - 129,999","Bach.","Sales","9+","4","1","1","1","2","2",1,"1","1"
101884,"M","3","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2","4","1","2","2","2","2",1,"1","1"
101885,"F","4","Married","United States of America","L: 300,000 and above","Profsc","Exec.","4-5","4","2","2","2","2","2",1,"1","1"
101886,"M","1","NeverM","United States of America","E: 90,000 - 109,999","10th","Other","1","1","1","1","1","1","1",1,"2","1"
101887,"F","7","Widowed","Italy","K: 250,000 - 299,999","7th-8th","?","2","5","1","2","2","2","1",1,"1","1"
101888,"F","1","Married","United States of America","G: 130,000 - 149,999","< Bach.","Sales","4-5","2","1","1","1","1","2",1,"2","1"
101889,"M","2","Married","United States of America","K: 250,000 - 299,999","Bach.","Sales","3","3","2","2","2","1","2",1,"2","1"
101890,"F","1","NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Sales","1","1","1","1","1","1","2",1,"2","1"
101891,"M","5","Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3","4","2","2","2","2","2",1,"1","1"
101892,"M","5","Married","United States of America","L: 300,000 and above","HS-grad","Cleric.","3","5","2","2","2","2","2",1,"1","1"
101893,"M","2","NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","1","3","1","1","1","1","2",1,"2","1"
101894,"M","4","Married","United States of America","A: Below 30,000","Bach.","Sales","3","4","1","1","1","2","2",1,"1","1"
101895,"F","6","Widowed","United States of America","J: 190,000 - 249,999","11th","Other","2","5","1","2","2","2","1",1,"1","1"
101896,"F","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","1","1","1","2","2","1","2",1,"2","1"
101897,"M","3","Married","United States of America","J: 190,000 - 249,999","HS-grad","Protec.","3","3","1","2","2","1","2",1,"1","1"
101898,"F","5","Mabsent","Brazil","J: 190,000 - 249,999","< Bach.","Exec.","9+","4","1","2","2","2","2",1,"1","1"
101899,"M","6","Married","United States of America","E: 90,000 - 109,999","7th-8th","Sales","3","7","1","1","1","2","1",1,"1","1"
101900,"M","5","Married","United States of America","C: 50,000 - 69,999","HS-grad","Transp.","3","4","1","1","1","2","2",1,"1","1"
101901,"M","2","Married","United States of America","L: 300,000 and above","< Bach.","Sales","3","3","1","2","2","1","2",1,"2","1"
101902,"M","1","Married","United States of America","H: 150,000 - 169,999","< Bach.","Machine","3","2","1","2","1","1","2",1,"2","1"
101903,"F","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Sales","1","2","1","2","2","1","2",1,"2","1"
101904,"M","4","Married","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","3","3","1","1","1","2","2",1,"1","1"
101905,"F","1","NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Other","1","1","1","2","2","1","2",1,"2","1"
101906,"F","2","Married","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","4-5","3","2","1","1","1","2",1,"2","1"
101907,"M","6","NeverM","United States of America","K: 250,000 - 299,999","Bach.","Exec.","2","5","2","2","2","2","2",1,"1","1"
101908,"M","1","NeverM","United States of America","L: 300,000 and above","HS-grad","Crafts","1","2","1","2","2","1","2",1,"2","1"
101909,"F","4","NeverM","United States of America","C: 50,000 - 69,999","Masters","Prof.","2","5","1","1","1","2","2",1,"1","1"
101910,"M","5","Married","United States of America","J: 190,000 - 249,999","HS-grad","Other","3","4","1","2","2","2","2",1,"1","1"
101911,"M","1","NeverM","United States of America","L: 300,000 and above","HS-grad","Machine","2","3","1","2","2","1","2",1,"2","1"
101912,"F","7","NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","2","5","2","1","1","2","2",1,"1","1"
101913,"M","8","Separ.","United States of America","L: 300,000 and above","< Bach.","Sales","9+","1","1","2","2","2","2",1,"1","1"
101914,"M","7","Married","United States of America","B: 30,000 - 49,999","Bach.","?","3","2","2","1","1","2","2",1,"1","1"
101915,"F","2","Married","Argentina","K: 250,000 - 299,999","HS-grad","?","4-5","2","1","2","2","1","2",1,"1","1"
101916,"M","4","Married","United States of America","H: 150,000 - 169,999","Bach.","Exec.","3","4","2","2","2","2","2",1,"1","1"
101917,"M","5","Married","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","3","4","2","2","2","2","2",1,"1","1"
101918,"M","6","Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3","5","1","2","2","2","2",1,"1","1"
101919,"M","3","Divorc.","United States of America","L: 300,000 and above","10th","Crafts","6-8","3","1","2","2","2","1",1,"1","1"
101920,"M","3","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2","3","1","2","2","1","2",1,"1","1"
101921,"F","2","NeverM","New Zealand","L: 300,000 and above","Bach.","Other","2","1","1","2","2","1","2",1,"2","1"
101922,"M","7","Married","United States of America","G: 130,000 - 149,999","12th","Crafts","3","5","2","1","1","2","1",1,"1","1"
101923,"M","1","NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Armed-F","6-8","2","1","2","1","1","2",1,"2","1"
101924,"F","2","NeverM","United States of America","I: 170,000 - 189,999","Bach.","Cleric.","1","3","2","2","2","1","2",1,"2","1"
101925,"F","1","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","2","2","1","2","2","1","2",1,"2","1"
101926,"M","1","NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Other","1","1","1","1","1","1","2",1,"2","1"
101927,"F","2","NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","2","3","1","2","2","1","2",1,"2","1"
101928,"M","4","Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3","3","1","2","2","2","2",1,"1","1"
101929,"M","3","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Machine","2","3","1","2","2","2","2",1,"1","1"
101930,"F","3","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2","3","1","2","2","2","2",1,"1","1"
101931,"F","5","Separ.","United States of America","E: 90,000 - 109,999","Assoc-A","Other","2","4","1","1","1","2","2",1,"1","1"
101932,"M","5","Married","United States of America","I: 170,000 - 189,999","HS-grad","?","3","4","1","2","2","2","2",1,"1","1"
101933,"M","4","NeverM","United States of America","I: 170,000 - 189,999","9th","Other","1","4","1","2","2","2","1",1,"1","1"
101934,"F","1","NeverM","United States of America","J: 190,000 - 249,999","11th","Sales","1","1","1","2","2","1","1",1,"2","1"
101935,"M","3","Married","United States of America","G: 130,000 - 149,999","Profsc","Prof.","3","5","2","1","1","2","2",1,"1","1"
101936,"M","2","NeverM","United States of America","H: 150,000 - 169,999","Bach.","Exec.","2","3","1","2","2","1","2",1,"2","1"
101937,"M","6","Married","United States of America","H: 150,000 - 169,999","Assoc-A","Crafts","3","3","2","2","1","2","2",1,"1","1"
101938,"F","3","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Sales","2","3","1","2","2","2","2",1,"1","1"
101939,"M","3","Divorc.","United States of America","I: 170,000 - 189,999","HS-grad","Machine","2","4","1","2","2","2","2",1,"1","1"
101940,"M","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","?","1","2","1","2","2","1","2",1,"2","1"
101941,"M","2","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","1","1","1","2","2","1","2",1,"2","1"
101942,"M","2","NeverM","United States of America","L: 300,000 and above","Bach.","Prof.","9+","3","1","2","2","1","2",1,"2","1"
101943,"F","5","NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Protec.","2","4","1","1","1","2","2",1,"1","1"
101944,"F","4","Separ.","United States of America","F: 110,000 - 129,999","9th","Machine","2","4","1","1","1","2","1",1,"1","1"
101945,"F","1","Separ.","United States of America","F: 110,000 - 129,999","< Bach.","Sales","9+","3","1","1","1","1","2",1,"2","1"
101946,"F","2","NeverM","United States of America","L: 300,000 and above","Masters","Prof.","2","3","2","2","2","1","2",1,"2","1"
101947,"M","5","Married","United States of America","F: 110,000 - 129,999","9th","Crafts","3","4","1","1","1","2","1",1,"1","1"
101948,"F","2","NeverM","United States of America","F: 110,000 - 129,999","Bach.","Prof.","2","3","1","1","1","1","2",1,"2","1"
101949,"F","5","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Sales","9+","7","1","2","2","2","2",1,"1","1"
101950,"F","1","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","2","2","1","2","2","1","2",1,"2","1"
101951,"M","3","NeverM","Canada","L: 300,000 and above","HS-grad","Crafts","2","3","1","2","2","2","2",1,"1","1"
101952,"M","6","Married","United States of America","F: 110,000 - 129,999","Profsc","Exec.","3","5","2","1","1","2","2",1,"1","1"
101953,"F","3","NeverM","United States of America","D: 70,000 - 89,999","Bach.","Prof.","2","3","1","1","1","1","2",1,"1","1"
101954,"F","1","NeverM","United States of America","L: 300,000 and above","HS-grad","Cleric.","2","3","1","2","2","1","2",1,"2","1"
101955,"M","3","Married","United States of America","K: 250,000 - 299,999","HS-grad","Transp.","3","3","1","2","2","1","2",1,"1","1"
101956,"F","1","NeverM","Brazil","J: 190,000 - 249,999","11th","Prof.","1","1","1","2","2","1","1",1,"2","1"
101957,"M","2","NeverM","Italy","J: 190,000 - 249,999","HS-grad","Transp.","6-8","3","1","2","2","1","2",1,"2","1"
101958,"M","5","Mabsent","United States of America","B: 30,000 - 49,999","Bach.","Prof.","2","4","1","1","1","2","2",1,"1","1"
101959,"M","7","NeverM","United States of America","E: 90,000 - 109,999","HS-grad","Crafts","2","5","1","1","1","2","2",1,"1","1"
101960,"M","3","Separ.","Italy","J: 190,000 - 249,999","HS-grad","Exec.","2","3","1","2","2","1","2",1,"1","1"
101961,"M","1","Married","United States of America","E: 90,000 - 109,999","Bach.","Other","3","1","1","1","1","1","2",1,"2","1"
101962,"F","4","Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2","5","1","2","2","2","2",1,"1","1"
101963,"M","4","Married","United States of America","H: 150,000 - 169,999","< Bach.","Farming","3","4","1","2","2","2","2",1,"1","1"
101964,"M","5","Married","United States of America","E: 90,000 - 109,999","7th-8th","Transp.","3","4","1","1","1","2","1",1,"1","1"
101965,"M","3","Divorc.","United States of America","L: 300,000 and above","9th","Crafts","2","3","1","2","2","2","1",1,"1","1"
101966,"M","2","Married","United States of America","B: 30,000 - 49,999","< Bach.","Cleric.","3","3","2","1","1","1","2",1,"2","1"
101967,"F","7","Married","United States of America","C: 50,000 - 69,999","HS-grad","Transp.","4-5","3","1","1","1","2","2",1,"1","1"
101968,"M","2","Married","Denmark","I: 170,000 - 189,999","< Bach.","Exec.","3","3","2","2","2","1","2",1,"1","1"
101969,"M","3","Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3","3","2","2","2","1","2",1,"1","1"
101970,"F","2","Divorc.","United States of America","A: Below 30,000","< Bach.","TechSup","1","3","1","1","1","1","2",1,"1","1"
101971,"M","6","Married","United States of America","F: 110,000 - 129,999","< Bach.","Farming","3","4","1","1","1","2","2",1,"1","1"
101972,"M","5","Married","United States of America","J: 190,000 - 249,999","PhD","Prof.","3","4","2","2","2","2","2",1,"1","1"
101973,"M","2","NeverM","United States of America","L: 300,000 and above","PhD","Prof.","2","4","1","2","2","1","2",1,"1","1"
101974,"M","3","Married","United States of America","A: Below 30,000","HS-grad","Farming","3","5","1","1","1","1","2",1,"1","1"
101975,"F","4","Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Other","9+","3","1","1","1","2","2",1,"1","1"
101976,"M","3","NeverM","Argentina","J: 190,000 - 249,999","5th-6th","Crafts","2","3","1","2","2","2","1",1,"1","1"
101977,"F","3","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","2","3","1","2","2","2","2",1,"1","1"
101978,"M","4","Married","United States of America","L: 300,000 and above","< Bach.","Transp.","3","5","2","2","2","2","2",1,"1","1"
101979,"M","1","NeverM","United States of America","K: 250,000 - 299,999","Bach.","Exec.","2","3","1","2","2","1","2",1,"2","1"
101980,"F","7","Divorc.","United States of America","E: 90,000 - 109,999","10th","Prof.","9+","5","1","1","1","2","1",1,"1","1"
101981,"M","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","1","1","1","2","2","1","2",1,"2","1"
101982,"F","6","Divorc.","United States of America","I: 170,000 - 189,999","Assoc-A","Other","2","5","1","2","2","2","2",1,"1","1"
101983,"M","4","Married","United States of America","I: 170,000 - 189,999","Bach.","Sales","3","3","2","2","2","2","2",1,"1","1"
101984,"M","1","NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Farming","1","1","1","1","1","1","2",1,"2","1"
101985,"M","2","NeverM","United States of America","I: 170,000 - 189,999","Assoc-A","Farming","2","3","1","2","2","1","2",1,"2","1"
101986,"M","5","Married","United States of America","D: 70,000 - 89,999","HS-grad","Crafts","3","4","1","1","1","2","2",1,"1","1"
101987,"F","1","NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","1","1","1","2","2","1","2",1,"2","1"
101988,"M","3","Married","United States of America","G: 130,000 - 149,999","Profsc","Prof.","3","3","2","1","1","1","2",1,"1","1"
101989,"M","6","NeverM","United States of America","I: 170,000 - 189,999","7th-8th","Other","6-8","3","1","2","2","2","1",1,"1","1"
101990,"M","3","Married","United States of America","E: 90,000 - 109,999","Profsc","Prof.","3","4","1","1","1","2","2",1,"1","1"
101991,"M","3","Married","United States of America","I: 170,000 - 189,999","10th","Machine","3","3","2","2","2","2","1",1,"1","1"
101992,"M","2","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","1","2","1","2","2","1","2",1,"2","1"
101993,"M","4","NeverM","United States of America","J: 190,000 - 249,999","Bach.","Exec.","2","4","1","2","2","2","2",1,"1","1"
101994,"F","7","Divorc.","United States of America","G: 130,000 - 149,999","HS-grad","Exec.","2","5","1","1","1","2","2",1,"1","1"
101995,"F","2","NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Other","1","3","1","1","1","1","2",1,"2","1"
101996,"M","2","Married","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","3","3","1","1","1","1","2",1,"2","1"
101997,"M","1","NeverM","United States of America","G: 130,000 - 149,999","10th","Other","1","1","1","1","1","1","1",1,"2","1"
101998,"M","2","Married","Italy","L: 300,000 and above","< Bach.","Sales","3","3","1","2","2","1","2",1,"2","1"
101999,"M","5","Married","United States of America","D: 70,000 - 89,999","Assoc-V","Crafts","3","4","1","1","1","2","2",1,"1","1"
102000,"F","4","Mabsent","United States of America","L: 300,000 and above","HS-grad","Exec.","9+","3","1","2","2","2","2",1,"1","1"
102001,"F","4","Divorc.","United States of America","B: 30,000 - 49,999","< Bach.","Exec.","2","3","1","1","1","2","2",1,"1","1"
102002,"M","6","Married","Poland","F: 110,000 - 129,999","7th-8th","Machine","3","5","1","1","1","2","1",1,"1","1"
102003,"M","7","Married","United States of America","F: 110,000 - 129,999","HS-grad","Machine","3","5","1","1","1","2","2",1,"1","1"
102004,"M","4","Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3","3","1","2","2","2","2",1,"1","1"
102005,"M","2","Married","United States of America","G: 130,000 - 149,999","HS-grad","Crafts","3","3","1","1","1","1","2",1,"2","1"
102006,"F","5","Divorc.","United States of America","G: 130,000 - 149,999","HS-grad","Other","9+","4","1","1","1","2","2",1,"1","1"
102007,"F","6","Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2","5","1","2","2","2","2",1,"1","1"
102008,"M","1","NeverM","United States of America","B: 30,000 - 49,999","< Bach.","Prof.","2","3","1","1","1","1","2",1,"2","1"
102009,"M","4","Married","United States of America","G: 130,000 - 149,999","HS-grad","Crafts","3","3","2","1","1","2","2",1,"1","1"
102010,"F","3","Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","House-s","9+","3","1","2","2","1","2",1,"1","1"
102011,"M","10","Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3","8","1","2","2","2","2",1,"1","1"
102012,"F","2","NeverM","Poland","L: 300,000 and above","Bach.","Exec.","2","3","1","2","2","1","2",1,"2","1"
102013,"M","8","Married","United States of America","J: 190,000 - 249,999","Bach.","?","3","4","1","2","2","2","2",1,"1","1"
102014,"M","3","Married","Italy","E: 90,000 - 109,999","7th-8th","Machine","3","3","2","1","1","2","1",1,"1","1"
102015,"M","7","Married","United States of America","L: 300,000 and above","HS-grad","Protec.","3","5","1","2","2","2","2",1,"1","1"
102016,"M","2","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2","3","1","2","2","1","2",1,"2","1"
102017,"M","7","NeverM","United States of America","C: 50,000 - 69,999","9th","Cleric.","6-8","5","1","1","1","2","1",1,"1","1"
102018,"M","3","Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2","3","1","2","2","1","2",1,"1","1"
102019,"F","5","Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","4-5","4","2","2","2","2","2",1,"1","1"
102020,"M","8","Widowed","United States of America","J: 190,000 - 249,999","Presch.","Crafts","9+","2","1","2","2","2","1",1,"1","1"
102021,"M","2","Married","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","3","3","1","1","1","1","2",1,"2","1"
102022,"M","3","Married","United States of America","B: 30,000 - 49,999","Bach.","Prof.","3","5","2","1","1","2","2",1,"1","1"
102023,"M","4","NeverM","United States of America","I: 170,000 - 189,999","Masters","Prof.","2","5","2","2","2","2","2",1,"1","1"
102024,"M","1","NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","9+","2","1","1","1","1","2",1,"2","1"
102025,"M","3","Married","United States of America","L: 300,000 and above","Profsc","Prof.","3","4","2","2","2","2","2",1,"1","1"
102026,"F","1","NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Cleric.","6-8","1","1","1","1","1","2",1,"2","1"
102027,"M","5","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","TechSup","6-8","5","1","2","2","2","2",1,"1","1"
102028,"M","2","NeverM","United States of America","L: 300,000 and above","< Bach.","Crafts","1","3","1","2","2","1","2",1,"2","1"
102029,"F","1","NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Sales","9+","2","1","2","2","1","2",1,"2","1"
102030,"M","3","Married","United States of America","I: 170,000 - 189,999","HS-grad","Machine","3","4","1","2","2","2","2",1,"1","1"
102031,"M","3","Married","United States of America","J: 190,000 - 249,999","HS-grad","Transp.","3","3","1","2","2","1","2",1,"1","1"
102032,"M","4","NeverM","United States of America","A: Below 30,000","HS-grad","Handler","1","4","1","1","1","2","2",1,"1","1"
102033,"M","3","Married","United States of America","G: 130,000 - 149,999","PhD","Prof.","3","5","1","1","1","2","2",1,"1","1"
102034,"M","5","Married","Denmark","G: 130,000 - 149,999","Bach.","Sales","3","5","2","1","1","2","2",1,"1","1"
102035,"F","4","Mabsent","United States of America","K: 250,000 - 299,999","< Bach.","Sales","9+","4","1","2","2","2","2",1,"1","1"
102036,"F","3","Divorc.","United States of America","E: 90,000 - 109,999","Assoc-V","TechSup","9+","3","1","1","1","2","2",1,"1","1"
102037,"M","5","Married","United States of America","L: 300,000 and above","Profsc","Prof.","3","4","2","2","2","2","2",1,"1","1"
102038,"F","1","NeverM","United States of America","L: 300,000 and above","< Bach.","Cleric.","1","2","1","2","2","1","2",1,"2","1"
102039,"M","3","NeverM","United States of America","C: 50,000 - 69,999","Bach.","Farming","2","3","1","1","1","2","2",1,"1","1"
102040,"M","3","Married","United States of America","L: 300,000 and above","Assoc-A","Transp.","3","4","2","2","2","2","2",1,"1","1"
102041,"F","5","Separ.","United States of America","K: 250,000 - 299,999","Assoc-V","Exec.","9+","6","1","2","2","2","2",1,"1","1"
102042,"M","2","NeverM","United States of America","J: 190,000 - 249,999","Bach.","Sales","2","3","1","2","2","1","2",1,"2","1"
102043,"F","4","Divorc.","United States of America","B: 30,000 - 49,999","< Bach.","Other","2","2","1","1","1","2","2",1,"1","1"
102044,"M","4","Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3","5","1","2","2","2","2",1,"1","1"
102045,"M","1","NeverM","United States of America","G: 130,000 - 149,999","Bach.","Sales","1","2","1","1","1","1","2",1,"2","1"
102046,"M","7","Married","United States of America","I: 170,000 - 189,999","HS-grad","Exec.","3","5","1","2","2","2","2",1,"1","1"
102047,"M","4","Married","United States of America","F: 110,000 - 129,999","Bach.","TechSup","3","4","2","1","1","2","2",1,"1","1"
102048,"F","2","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Machine","9+","3","1","2","2","1","2",1,"1","1"
102049,"M","4","NeverM","United States of America","C: 50,000 - 69,999","< Bach.","Exec.","2","4","1","1","1","2","2",1,"1","1"
102050,"F","3","Divorc.","United States of America","J: 190,000 - 249,999","Bach.","Sales","9+","2","1","2","2","1","2",1,"1","1"
102051,"F","6","Widowed","United States of America","L: 300,000 and above","HS-grad","Cleric.","9+","7","1","2","2","2","2",1,"1","1"
102052,"F","5","Divorc.","United States of America","F: 110,000 - 129,999","HS-grad","Cleric.","9+","4","1","1","1","2","2",1,"1","1"
102053,"M","5","Married","United States of America","J: 190,000 - 249,999","HS-grad","Farming","3","5","1","2","2","2","2",1,"1","1"
102054,"F","1","NeverM","United States of America","F: 110,000 - 129,999","HS-grad","Cleric.","1","2","1","1","1","1","2",1,"2","1"
102055,"F","4","Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Cleric.","9+","4","1","2","2","2","2",1,"1","1"
102056,"M","2","Married","United States of America","K: 250,000 - 299,999","HS-grad","Crafts","3","3","1","2","2","1","2",1,"2","1"
102057,"F","3","Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","1","3","1","2","2","2","2",1,"1","1"
102058,"F","4","Divorc.","United States of America","H: 150,000 - 169,999","< Bach.","Cleric.","9+","5","1","2","1","2","2",1,"1","1"
102059,"M","3","Married","United States of America","H: 150,000 - 169,999","11th","Transp.","3","4","1","2","1","2","1",1,"1","1"
102060,"M","2","NeverM","United States of America","L: 300,000 and above","HS-grad","Handler","6-8","3","1","2","2","1","2",1,"2","1"
102061,"F","5","Separ.","United States of America","L: 300,000 and above","HS-grad","Other","9+","4","1","2","2","2","2",1,"1","1"
102062,"M","6","Married","United States of America","J: 190,000 - 249,999","HS-grad","Transp.","3","5","2","2","2","2","2",1,"1","1"
102063,"F","2","NeverM","United States of America","E: 90,000 - 109,999","< Bach.","TechSup","1","3","1","1","1","1","2",1,"2","1"
102064,"M","4","NeverM","United States of America","C: 50,000 - 69,999","Bach.","Handler","2","3","1","1","1","2","2",1,"1","1"
102065,"M","3","Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","3","3","1","2","2","1","2",1,"1","1"
102066,"F","4","NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Cleric.","2","4","1","1","1","2","2",1,"1","1"
102067,"M","5","Married","United States of America","G: 130,000 - 149,999","< Bach.","Other","3","2","1","1","1","2","2",1,"1","1"
102068,"F","5","Married","United States of America","J: 190,000 - 249,999","Assoc-V","Prof.","4-5","4","2","2","2","2","2",1,"1","1"
102069,"M","2","Married","United States of America","J: 190,000 - 249,999","HS-grad","Transp.","3","3","1","2","2","1","2",1,"1","1"
102070,"M","2","NeverM","United States of America","B: 30,000 - 49,999","Bach.","Exec.","1","3","1","1","1","1","2",1,"2","1"
102071,"M","5","Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3","5","1","2","2","2","2",1,"1","1"
102072,"M","2","Married","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","3","3","1","2","2","1","2",1,"2","1"
102073,"M","1","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Other","1","1","1","2","2","1","2",1,"2","1"
102074,"F","3","Divorc.","United States of America","L: 300,000 and above","HS-grad","Cleric.","9+","3","1","2","2","1","2",1,"1","1"
102075,"M","7","Married","United States of America","D: 70,000 - 89,999","HS-grad","Exec.","3","5","2","1","1","2","2",1,"1","1"
102076,"M","3","Married","United States of America","L: 300,000 and above","Bach.","Sales","3","3","2","2","2","2","2",1,"1","1"
102077,"M","4","Divorc.","United States of America","C: 50,000 - 69,999","Bach.","Sales","9+","3","2","1","1","2","2",1,"1","1"
102078,"F","2","NeverM","United States of America","J: 190,000 - 249,999","Profsc","Prof.","2","5","1","2","2","1","2",1,"2","1"
102079,"M","5","Married","United States of America","E: 90,000 - 109,999","HS-grad","Protec.","3","4","1","1","1","2","2",1,"1","1"
102080,"M","5","Married","United States of America","C: 50,000 - 69,999","PhD","Prof.","3","5","1","1","1","2","2",1,"1","1"
102081,"M","2","NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Exec.","2","3","1","2","2","1","2",1,"2","1"
102082,"M","5","Married","United States of America","A: Below 30,000","10th","Crafts","3","5","2","1","1","2","1",1,"1","1"
102083,"M","4","Married","United States of America","G: 130,000 - 149,999","Masters","Exec.","3","5","2","1","1","2","2",1,"1","1"
102084,"M","5","Married","United States of America","J: 190,000 - 249,999","Bach.","Prof.","3","4","2","2","2","2","2",1,"1","1"
102085,"M","5","Separ.","United States of America","L: 300,000 and above","HS-grad","Crafts","9+","4","1","2","2","2","2",1,"1","1"
102086,"M","5","Married","United States of America","K: 250,000 - 299,999","< Bach.","Cleric.","3","5","2","2","2","2","2",1,"1","1"
102087,"M","5","Married","United States of America","A: Below 30,000","< Bach.","Exec.","3","8","2","1","1","2","2",1,"1","1"
102088,"F","6","Widowed","United States of America","I: 170,000 - 189,999","HS-grad","Machine","9+","5","1","2","2","2","2",1,"1","1"
102089,"M","1","NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Exec.","2","2","1","2","2","1","2",1,"2","1"
102090,"M","6","NeverM","United States of America","B: 30,000 - 49,999","HS-grad","Sales","2","4","1","1","1","2","2",1,"1","1"
102091,"M","3","Married","United Kingdom","B: 30,000 - 49,999","Assoc-V","Crafts","3","3","1","1","1","1","2",1,"1","1"
