"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI","COMMENTS"
100367,"F",40,"Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Other","2",5,0,0,0,1,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100368,"M",31,"Married","United States of America","L: 300,000 and above","< Bach.","Exec.","3",3,1,1,1,0,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100369,"F",31,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2",3,0,0,0,0,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100370,"M",29,"NeverM","United States of America","H: 150,000 - 169,999","Assoc-V","Machine","2",3,0,1,0,0,1,1,1,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100371,"F",36,"Married","United States of America","H: 150,000 - 169,999","Bach.","Prof.","4-5",4,1,1,1,1,1,1,0,0,"I wanted to write you to let you know that I've purchased several items at your store recently and have been very satisfied with my purchases. Keep up  the good work."
100372,"M",58,"Married","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","3",10,1,1,1,1,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?"
100373,"F",56,"Separ.","United States of America","A: Below 30,000","11th","Machine","2",6,0,0,0,1,0,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100374,"M",24,"NeverM","New Zealand","C: 50,000 - 69,999","< Bach.","Sales","2",2,0,0,0,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100375,"F",38,"Divorc.","United States of America","L: 300,000 and above","< Bach.","Cleric.","9+",4,0,1,1,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100376,"F",38,"Married","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","4-5",5,1,1,1,1,1,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100377,"M",40,"Married","United States of America","E: 90,000 - 109,999","Bach.","Prof.","3",4,1,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100378,"M",43,"Married","United States of America","B: 30,000 - 49,999","Assoc-A","TechSup","3",4,0,0,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100379,"F",42,"Widowed","United States of America","G: 130,000 - 149,999","HS-grad","Transp.","9+",4,0,0,0,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100380,"M",36,"NeverM","United States of America","L: 300,000 and above","Bach.","TechSup","1",4,0,1,1,1,1,1,0,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100381,"M",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","1",2,0,1,1,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100382,"M",77,"Mabsent","Italy","D: 70,000 - 89,999","7th-8th","Cleric.","2",4,1,0,0,1,0,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100383,"F",29,"Married","United States of America","G: 130,000 - 149,999","7th-8th","Other","4-5",3,0,0,0,0,0,1,1,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
100384,"M",32,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Machine","9+",3,0,1,1,0,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100385,"M",23,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","6-8",2,0,1,1,0,1,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100386,"M",37,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Handler","3",4,0,0,0,1,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
100387,"M",45,"Married","United States of America","K: 250,000 - 299,999","7th-8th","Crafts","3",1,0,1,1,1,0,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
100388,"M",42,"Divorc.","United States of America","I: 170,000 - 189,999","Masters","Prof.","2",4,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100389,"F",38,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Cleric.","4-5",4,1,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100390,"M",53,"Married","United States of America","D: 70,000 - 89,999","Masters","Prof.","3",5,1,0,0,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100391,"M",27,"NeverM","China","L: 300,000 and above","Masters","Prof.","2",1,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100392,"F",28,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","?","1",3,0,1,0,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100393,"F",45,"Divorc.","United States of America","J: 190,000 - 249,999","Masters","Prof.","2",5,0,1,1,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
100394,"M",49,"Married","United States of America","F: 110,000 - 129,999","9th","Other","3",5,0,0,0,1,0,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
100395,"F",60,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Other","4-5",6,1,1,1,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
100396,"F",47,"Divorc.","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","2",7,0,0,0,1,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100397,"M",34,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Protec.","3",3,1,1,1,0,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
100398,"M",35,"Married","United States of America","D: 70,000 - 89,999","Bach.","Other","3",4,0,0,0,1,1,1,0,0,"I love the new on-line documentation."
100399,"F",45,"Divorc.","United States of America","F: 110,000 - 129,999","Masters","Prof.","9+",6,0,0,0,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100400,"M",59,"Divorc.","United States of America","C: 50,000 - 69,999","12th","Transp.","6-8",6,0,0,0,1,0,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100401,"F",45,"Divorc.","United States of America","D: 70,000 - 89,999","HS-grad","Exec.","2",6,0,0,0,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
100402,"F",21,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Sales","9+",2,0,0,0,0,1,1,1,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100403,"M",29,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Transp.","3",3,0,0,0,0,1,1,1,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
100404,"M",54,"Married","Brazil","F: 110,000 - 129,999","Bach.","Exec.","3",5,1,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100405,"F",42,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Machine","4-5",4,1,0,0,1,1,1,0,0,"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."
100406,"M",48,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?"
100407,"M",29,"Married","United States of America","L: 300,000 and above","HS-grad","Machine","3",3,0,1,1,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
100408,"M",40,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Sales","3",6,0,0,0,1,1,1,0,0,""
100409,"F",49,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","Other","2",6,0,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100410,"M",22,"NeverM","United States of America","J: 190,000 - 249,999","10th","Transp.","2",4,0,1,1,0,0,1,1,0,"I love the new on-line documentation."
100411,"M",36,"Divorc.","United States of America","L: 300,000 and above","Assoc-V","Crafts","2",4,0,1,1,1,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100412,"M",24,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","2",2,0,1,0,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100413,"M",31,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Crafts","3",3,0,1,0,0,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100414,"M",28,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Machine","3",3,0,1,1,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100415,"M",60,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Transp.","3",8,0,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100416,"F",26,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","1",3,0,1,1,0,1,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100417,"M",18,"NeverM","United States of America","B: 30,000 - 49,999","11th","Handler","1",1,0,0,0,0,0,1,1,0,""
100418,"M",60,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Sales","3",8,0,0,0,1,1,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100419,"M",21,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","TechSup","1",1,0,0,0,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100420,"M",48,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Machine","3",5,1,0,0,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100421,"M",29,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Exec.","3",4,1,1,1,0,1,1,1,0,""
100422,"F",64,"Married","United States of America","L: 300,000 and above","Assoc-V","?","4-5",3,0,1,1,1,1,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
100423,"F",47,"Separ.","Brazil","H: 150,000 - 169,999","HS-grad","Prof.","6-8",5,0,1,0,1,1,1,0,0,""
100424,"M",26,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Protec.","3",3,0,1,1,0,1,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
100425,"M",62,"Married","United States of America","I: 170,000 - 189,999","Bach.","Exec.","3",6,1,1,1,1,1,1,0,0,""
100426,"F",32,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Exec.","2",3,0,0,0,0,1,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100427,"M",25,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","1",3,0,0,0,0,1,1,1,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
100428,"M",18,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","1",1,0,1,1,0,1,1,1,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
100429,"M",40,"NeverM","United States of America","F: 110,000 - 129,999","Assoc-V","Prof.","2",4,0,0,0,1,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
100430,"F",49,"NeverM","United States of America","B: 30,000 - 49,999","Profsc","Prof.","2",7,1,0,0,1,1,1,0,0,"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."
100431,"M",58,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","2",7,0,1,1,1,1,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
100432,"M",25,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","Prof.","1",3,0,1,1,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100433,"F",65,"Widowed","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","2",7,0,0,0,1,1,1,0,0,""
100434,"M",38,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Other","2",4,0,1,1,1,1,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100435,"M",21,"Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Machine","6-8",2,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100436,"M",48,"Divorc.","United States of America","B: 30,000 - 49,999","Masters","Protec.","2",8,0,0,0,1,1,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
100437,"M",65,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Exec.","3",7,1,0,0,1,1,1,0,0,"My sister told me about your store and I was impressed. Now I use it for all my shopping here."
100438,"F",40,"Married","United States of America","J: 190,000 - 249,999","PhD","Prof.","4-5",3,1,1,1,1,1,1,0,0,""
100439,"F",23,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Prof.","1",2,0,1,1,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100440,"M",33,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","3",3,0,1,0,0,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100441,"M",37,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","3",4,0,1,1,1,1,1,0,0,"Thank you, But please remove my name from your list."
100442,"M",58,"Married","United States of America","L: 300,000 and above","Profsc","Prof.","3",7,1,1,1,1,1,1,0,0,""
100443,"M",53,"Married","Italy","J: 190,000 - 249,999","< Bach.","Crafts","3",7,1,1,1,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100444,"M",24,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Handler","3",2,0,1,1,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100445,"M",59,"Married","United States of America","L: 300,000 and above","9th","Other","3",4,0,1,1,1,0,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100446,"M",49,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Prof.","3",5,1,0,0,1,1,1,0,0,"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."
100447,"M",20,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Cleric.","1",3,0,0,0,0,1,1,1,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100448,"M",32,"Married","United States of America","F: 110,000 - 129,999","HS-grad","TechSup","3",3,0,0,0,0,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
100449,"F",43,"Divorc.","United States of America","B: 30,000 - 49,999","< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100450,"M",56,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Other","3",6,0,1,1,1,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100451,"M",20,"Married","United States of America","L: 300,000 and above","HS-grad","Crafts","3",2,0,1,1,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100452,"F",35,"NeverM","United States of America","L: 300,000 and above","12th","Machine","9+",4,0,1,1,1,0,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100453,"M",18,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Handler","1",1,0,0,0,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100454,"F",19,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Prof.","1",2,0,0,0,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
100455,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","Assoc-A","Other","2",2,0,1,1,0,1,1,1,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100456,"M",44,"Divorc.","United States of America","K: 250,000 - 299,999","HS-grad","Sales","2",6,0,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
100457,"M",27,"NeverM","United States of America","L: 300,000 and above","Assoc-V","Prof.","6-8",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100458,"M",21,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Sales","1",2,0,1,0,0,1,1,1,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100459,"M",32,"Married","United States of America","L: 300,000 and above","Assoc-A","Protec.","3",4,0,1,1,0,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100460,"M",25,"NeverM","United States of America","E: 90,000 - 109,999","< Bach.","Crafts","1",4,0,0,0,0,1,1,1,0,"I love the new on-line documentation."
100461,"M",22,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Other","1",1,0,0,0,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100462,"M",42,"Divorc.","United States of America","I: 170,000 - 189,999","< Bach.","Crafts","9+",4,0,1,1,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100463,"F",29,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Sales","1",3,0,0,0,0,1,1,1,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100464,"M",42,"Married","United States of America","B: 30,000 - 49,999","HS-grad","Sales","3",4,0,0,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
100465,"M",25,"Married","New Zealand","F: 110,000 - 129,999","Assoc-A","Handler","3",3,0,0,0,0,1,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100466,"M",44,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Crafts","3",4,0,1,1,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
100467,"F",32,"NeverM","United States of America","E: 90,000 - 109,999","HS-grad","Handler","2",3,0,0,0,0,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100468,"M",25,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","Exec.","2",3,0,1,0,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
100469,"F",26,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Other","1",3,0,0,0,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
100470,"M",63,"Married","United States of America","D: 70,000 - 89,999","HS-grad","Farming","3",8,0,0,0,1,1,1,0,0,""
100471,"M",49,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",5,1,1,1,1,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100472,"M",30,"Married","United States of America","B: 30,000 - 49,999","Bach.","Prof.","3",6,0,0,0,0,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100473,"F",48,"Widowed","United States of America","L: 300,000 and above","HS-grad","Other","9+",5,0,1,1,1,1,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100474,"F",65,"Widowed","United States of America","J: 190,000 - 249,999","HS-grad","?","2",7,0,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100475,"F",23,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Other","1",3,0,1,1,0,1,1,1,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100476,"M",51,"Married","United States of America","L: 300,000 and above","Masters","Exec.","3",6,1,1,1,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
100477,"M",29,"Married","United States of America","H: 150,000 - 169,999","Assoc-V","Prof.","3",3,0,1,1,0,1,1,1,0,""
100478,"M",54,"Married","United States of America","B: 30,000 - 49,999","HS-grad","Sales","3",7,1,0,0,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
100479,"M",41,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Exec.","3",4,1,1,1,1,1,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
100480,"M",33,"Married","United States of America","I: 170,000 - 189,999","10th","Machine","3",3,0,1,1,0,0,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100481,"M",45,"Separ.","United States of America","J: 190,000 - 249,999","PhD","Exec.","9+",5,1,1,1,1,1,1,0,0,"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."
100482,"M",44,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
100483,"M",34,"Mabsent","Argentina","L: 300,000 and above","HS-grad","Handler","2",3,0,1,1,0,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
100484,"F",24,"NeverM","United States of America","I: 170,000 - 189,999","12th","Other","1",2,0,1,1,0,0,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
100485,"M",18,"NeverM","United States of America","F: 110,000 - 129,999","12th","Handler","1",1,0,0,0,0,0,1,1,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
100486,"F",35,"Married","United States of America","E: 90,000 - 109,999","Masters","Prof.","4-5",4,1,0,0,1,1,1,0,0,"I love it. Will never shop at other shops again!"
100487,"M",23,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Other","1",2,0,0,0,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
100488,"M",46,"NeverM","United States of America","K: 250,000 - 299,999","HS-grad","Transp.","2",6,0,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100489,"F",25,"NeverM","United States of America","I: 170,000 - 189,999","Assoc-A","TechSup","1",3,0,1,1,0,1,1,1,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
100490,"M",39,"Married","United States of America","K: 250,000 - 299,999","< Bach.","Handler","3",5,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100491,"M",54,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Transp.","3",7,0,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
100492,"F",20,"NeverM","United States of America","L: 300,000 and above","HS-grad","Cleric.","1",2,0,1,1,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
100493,"M",35,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Cleric.","2",4,1,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
100494,"M",48,"Married","United States of America","K: 250,000 - 299,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
100495,"F",32,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Machine","9+",3,0,1,1,0,1,1,0,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
100496,"M",63,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",8,1,1,1,1,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
100497,"M",35,"Married","United States of America","I: 170,000 - 189,999","HS-grad","Farming","3",7,1,1,1,1,1,1,0,0,"Could you send an Affinity Card to my mother in France?  Let me know and I'll send you here address."
100498,"M",30,"NeverM","United States of America","L: 300,000 and above","11th","Crafts","2",4,1,1,1,0,0,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
100499,"M",58,"Married","United States of America","G: 130,000 - 149,999","Assoc-A","Crafts","3",6,0,0,0,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
100500,"M",20,"NeverM","United States of America","H: 150,000 - 169,999","HS-grad","Crafts","1",2,0,1,0,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100501,"M",24,"NeverM","United States of America","L: 300,000 and above","HS-grad","Exec.","6-8",3,0,1,1,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
100502,"M",35,"Married","United States of America","C: 50,000 - 69,999","Assoc-V","Crafts","3",4,0,0,0,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
100503,"M",26,"NeverM","United States of America","E: 90,000 - 109,999","Assoc-A","Sales","2",3,0,0,0,0,1,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
100504,"F",19,"NeverM","United States of America","A: Below 30,000","< Bach.","?","1",2,0,0,0,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
100505,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Other","2",2,0,1,1,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
100506,"M",33,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Prof.","2",4,1,1,1,0,1,1,0,0,""
100507,"M",33,"Married","United States of America","J: 190,000 - 249,999","Bach.","Prof.","3",3,0,1,1,0,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
100508,"M",46,"Married","United States of America","L: 300,000 and above","Bach.","TechSup","3",5,0,1,1,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
