url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at
https://www.amazon.co.uk/dp/B072LXNQPC,"Reebok Women's ROS Workout Tr 2.0 Sneaker, Cool Shadow/Solid Teal/White, 7.5 UK",Cliente Amazon,Y poco Comodas,Muy grandes,3.0,True,Reviewed in Spain on 27 January 2019,One person found this helpful,f1bdbbef-291a-5c96-84c3-f4cc560fab0d,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072LXNQPC,"Reebok Women's ROS Workout Tr 2.0 Sneaker, Cool Shadow/Solid Teal/White, 7.5 UK",MAGDA,Ottime scarpe,Ottima calzata. Consiglio di prendere una taglia più grande perché vestono piccolo. Sono confortevoli e adatte soprattutto a chi fa crossfit.,5.0,True,Reviewed in Italy on 14 September 2018,,0d6fac18-49b4-592f-b920-584a096c8a8d,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072LXNQPC,"Reebok Women's ROS Workout Tr 2.0 Sneaker, Cool Shadow/Solid Teal/White, 7.5 UK",Cliente Amazon,Geniales,Muy contenta con este producto. Buen resultado y muy cómodas para practicar CrossFit,5.0,True,Reviewed in Spain on 24 October 2019,,222374d8-a618-5d8a-9b84-c5ddd8fae4c2,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072LXNQPC,"Reebok Women's ROS Workout Tr 2.0 Sneaker, Cool Shadow/Solid Teal/White, 7.5 UK",VANESSA,Buena compra.,Son muy cómodas y sujetan muy bien el pie. Las recomiendo.,5.0,True,Reviewed in Spain on 20 February 2019,,d0cb6e75-5440-5f54-a6b6-ba50176f1adc,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072LXNQPC,"Reebok Women's ROS Workout Tr 2.0 Sneaker, Cool Shadow/Solid Teal/White, 7.5 UK",Paqui,Me encantan,"Son muy cómodas, se ajustan bien al pie, el color es algo más llamativo que en la foto.Son ideales para work out , sin duda las recomiendo.",5.0,True,Reviewed in Spain on 26 February 2018,,d62cf5da-e1f8-549b-bc66-7557be864e37,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072LXNQPC,"Reebok Women's ROS Workout Tr 2.0 Sneaker, Cool Shadow/Solid Teal/White, 7.5 UK",tati ,Su comodidad,Son muy cómodas muy buena compra,5.0,True,Reviewed in Spain on 14 March 2019,,ecf70ab9-6ced-5685-b087-5141f1a956af,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072LXNQPC,"Reebok Women's ROS Workout Tr 2.0 Sneaker, Cool Shadow/Solid Teal/White, 7.5 UK",Antonia,Falsas,Son falsas,1.0,True,Reviewed in Spain on 25 April 2019,,b8bfd7af-240e-5f3b-9511-ea85bb597a64,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072K5MT54,"victoria Boy's Girls' Deportivo Lurex Low-Top Sneakers, Noir Negro, 11.5 UK Child",Carole Avinin,De très mauvaises qualités,"Chaussures très jolies mais qui ne durent pas. Au prix qu’elles coûtent dans les boutiques ou sur le net, c’est honteux. Je ne rachèterai plus jamais de chaussures de cette marque, je suis trop déçue par la qualité.",1.0,True,Reviewed in France on 4 August 2019,,fbf5205d-76ad-5e7b-89e1-f9d33d3d28ca,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072K5MT54,"victoria Boy's Girls' Deportivo Lurex Low-Top Sneakers, Noir Negro, 11.5 UK Child",Sev,Moyen,Belle chaussure mais se déchire facilement sur le dessus,2.0,True,Reviewed in France on 8 March 2019,,f11067c3-4ddc-56ae-9823-9a8299c8d601,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B072K5MT54,"victoria Boy's Girls' Deportivo Lurex Low-Top Sneakers, Noir Negro, 11.5 UK Child",CAROLINE DONAT,Mauvaise qualité,Très déçus Mauvaise qualité Le tissus se déchire à la pliure du pied déçu sinon jolie chaussure jolie couleur noir paillettes,1.0,True,Reviewed in France on 26 September 2018,,28400985-682d-5d34-963a-ec17a6ea49b0,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08TRN4MD2,"Pepe Jeans Archie Sequins, Women's Sneaker Size: 6 UK",Rocio Gomez Garcia,Muy comodas,Las compré para mi madre y está encantada. En cuanto a diseño bastante bonitas y discretas y muy comodas.,5.0,True,Reviewed in Spain on 20 November 2021,,41f62cd2-de77-520b-a7ae-77898032c5b6,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",ramon Guzmán pascual,Precio/calidad insuperables,"A unos 80€ que la pude comprar es sencillamente espectacular, no se puede pedir más. Básicamente son unas zapatillas trail running máxima amortiguación para tener la posibilidad de largos trayectos tipo ultra.Son excelentes en casi todo quizás los cordones son algo delgados pero puedes mejorar esto.",5.0,True,Reviewed in Spain on 1 August 2021,,3c014ae0-f86a-53e5-8576-2c2a2d7b979f,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",andreas,100% Super...!!!,"Diese Schuhe sind einfach nur ""top""!!!Total schön von der Form, recht aufwendig und gut verarbeitet.Beinahe zu schade, sie zu tragen.Ich bin begeistert...",5.0,True,Reviewed in Germany on 20 March 2021,2 people found this helpful,2d774727-e415-515b-970d-343b27a818a2,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",Francisco Garcia,La suela se desgasta rápido por asfalto,Las zapatillas más cómodas que he tenido. Si necesitas amortiguación estas son una gran opción.La pena es que si las utilizas en asfalto se desgasta rápidamente la suela.El resto de la zapatilla está impecable,4.0,True,Reviewed in Spain on 30 August 2021,,dc29060a-7d54-5fba-839f-f5bd79c9e52b,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",TV-junkie,Weiche Sohle,"Der Schuh fällt klein aus, normalerweise trage ich 45 bis 45 1/3 aber bei diesem Schuh sind es tatsächlich 46 2/3.Der Schuh ist leicht und hat eine weiche Sohle die beim Laufen schön dämpft",5.0,True,Reviewed in Germany on 30 August 2021,,e5862747-f005-5fcf-a5cf-ae59cb371a0a,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",Charlie B,Muy muy bonitas pero calzan pequeñas,Son preciosas pero mejor pedir mínimo 1 número más... Las he tenido que devolver ☹️,4.0,True,Reviewed in Spain on 30 June 2021,,940e120b-e8dc-5a20-a93f-a90d24eb600a,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",Ferdy,Belle e comode.,Ottimo prodotto acquistate anche in un'altra colorazione.,5.0,True,Reviewed in Italy on 17 September 2021,,ef627f1a-eaa0-56d2-b54e-b2bf03836777,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",Alepiublu ,Molto belle,"Scarpe molto belle e comode, forse un po' calde in estate",4.0,True,Reviewed in Italy on 11 July 2021,,69156ddf-847a-58ad-9e03-a6f3ff64318d,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",JOSEAN,Perfectas,Son muy cómodas además de ligeras,5.0,True,Reviewed in Spain on 3 August 2021,,6b6257df-d47e-57c9-a85d-7fcc5652bebb,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",thomas semmel,passen und sehen cool aus,Habe dann gerade die letzten beiden PAARE in meiner Größe auch noch bestellt;-),5.0,True,Reviewed in Germany on 2 April 2021,,b00fdb3b-0607-5cd1-8275-3d4eccbf4ab1,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B08PQM3C9X,"adidas Men's Terrex Two Flow Trail Running Shoes, Ftwbla Negbás Amasol, 8 UK",Eduardo,Muy cómodas y con buena amortiguación,Buenas zapatillas para caminos y/o pistas de tierra o piedra suelta,5.0,True,Reviewed in Spain on 6 October 2021,,d500ebb5-6954-598f-b84e-d6699a35811f,24/12/2021 02:26:34
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,AM,Cómodos y muy padre el color,"El color me gustó mucho, es más rosa que como se ve en la foto, sólo no le doy 5 estrellas porque el acabado de la gamuza es mucho menos liso en un tenis que en el otro, pero ya puestos no se nota. Al principio se sentían algo pesados por la plataforma pero están muy padres y cómodos al caminar.",4.0,True,Reviewed in Mexico on 21 July 2019,,bb459ab4-1e32-52c8-8c0a-dcde435edf6a,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,JOANA ARIAS,cambio por talla mas pequeña,Buen Díaestán padrisimos los tenis pero la verdad no se si de casualidad manejan una talla mas pequeña es que si me queda casi un numero grandeojala pudieran contestarmegracias,5.0,True,Reviewed in Mexico on 24 August 2018,,89922762-9573-59ec-8de3-756bc131b7b2,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,ImpressedBuyer,"As described, great product","I got the olive green, great fit (with a half size down, my usual size). Great sole, great grip and very firm on the feet. Not loose at all. I am happy with the purchase.",5.0,True,Reviewed in Canada on 22 May 2019,,976a8fef-215b-54ea-b7f6-1aa75f2f38bd,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,Fan,All the funk!,Loving these too much!,5.0,True,Reviewed in Canada on 30 April 2019,,af6c649a-921a-573e-9efc-3334f6f8d53c,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,Kelly D,Favorite Shoe,"I usually wear a Women’s size 7, but I got a 6.5 and they fit perfect. I have these in white size 7 and they run a little large. I would size down half a size. Super cute and comfortable!",5.0,True,Reviewed in the United States on 31 May 2018,26 people found this helpful,0d2dea94-669d-5877-84be-58c4a7caeaeb,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,Wendy Österberg-Hoss,way worse than i was expecting,"These are the most ill-fitting Pumas ive ever had. And the laces are more like ribbons than actually shoelaces. I have wider feet but that was never a problem with any other Pumas i've had. I had just got some similar orange platform ones and they were the best ever, these were the worst. Way too tight. i thought it was just me at first but then i didnt wear them for a while, and nothing else hurt my feet. Then i just thought i'd need to break them in, but i walked 10 painful miles at least in them over the past two months and my feet still hurt from wearing them two days ago. Nice color but shitty laces and too narrow.",2.0,True,Reviewed in the United States on 11 October 2019,6 people found this helpful,e274cf04-d637-5933-9a75-1d706da32621,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,Loliray,Pumas rock!!!!,Firstly the package when getting these shoes  is phenomenal. IT is a box within another box. Very secure. Open feeling the shoes you notice it's great quality. You can feel the laces are a step up from regular laces. I usually wear 9 but got a 9 1/2 due to shoes being a little narrow due to passed experiences. But the shoe fits to perfection and I got black to use more often . I absolutely love them ! Super nice and the platform helps with confidence and it's slightly curved but it works well for back.,5.0,True,Reviewed in the United States on 8 January 2019,10 people found this helpful,89fd304a-eafe-5f9b-b06d-a531a7cc24c6,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,NAN,Don’t know what to say,"Don’t know how to say, can’t tell it’s true or fake product , that’s why gave 4 stars, but it’s heavier than regular sneakers, it makes you look cool whatever style you are in, and color is way light than in the display picture, overall just wearing a regular branded sneaker which don’t know true or fake.",4.0,True,Reviewed in the United States on 1 January 2020,8 people found this helpful,68275587-f64a-526c-b314-0efa552fdc40,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,hannah619,Cute bricks,"These shoes are adorable and the touches like the suede and ribbon laces make them stand out without being obnoxious. But the platform is made of concrete, I think? At least, it feels like I'm walking with bricks on my feet. There's no flex at all and zero cushion. I'd say buy a size up and put an insert in, but they run kind of big, and even an insert wouldn't make up for the fact that the shoes will not allow your foot to bend at all.",2.0,True,Reviewed in the United States on 31 October 2019,7 people found this helpful,283071cb-3073-5c94-ac91-c1ac4f720c6f,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B074KK9GW4,PUMA Women's Suede Platform Trace Olive Night 8 B US,crystal philippe,Warning,"I gave these shoes a three star because they are stylish and fit. However they are extremely uncomfortable to walk in. The built in insole feels like its designed to make your feet hurt. It would be fine If you could remove the insole it comes with but not only is it sewn in, its glued in as well, so to try and take it out your self would ruin the shoe. if you really want the shoe. Buy a size up and put a thick insole in and that will solve the problem. If you don't feel like going through that don't get the shoe.",3.0,True,Reviewed in the United States on 23 May 2020,3 people found this helpful,54973ac8-8057-5046-981f-62d219384361,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Jackie Jill,2 Sizes up this time!,"I love Geox shoes and I always buy size 10.5 which fit perfectly. This time I ordered my usual Geox size, but the shoes were too narrow. I returned them and ordered size 11 and they fit nicely. I bought them in the  blue colour which is darker than the pictures, more dark navy. Very elegant",5.0,True,Reviewed in Canada on 26 September 2020,,30cc4975-4699-54c7-b5ab-a17062c673f0,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Steffi,Anziehen und wohlfühlen,"Sehr schöner bequemer Schuh.Anziehen und loslaufen. Auch für komplizierte Füße gut geeignet.Die Farbe hellgrün erscheint mir mit einem Touch hellblau.Passt sowohl zu hellen Hosen, wie auch sehr gut zu Jeans.Ich habe sie schon mit und ohne Strümpfe getragen.Keine Probleme, von Fussgeruch keine Spur.Eben typisch Geox gut.",5.0,True,Reviewed in Germany on 10 September 2019,,0f103820-6564-5663-a9ee-413a53980aba,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Md78,Come da foto misura ok,Avevo già provato questa marca quindi ho acquistato il numero a colpo sicuro. Ricevuto esattamente quello che mi aspettavo.,5.0,True,Reviewed in Italy on 23 June 2020,,ee1e8f83-37ba-5a62-a807-26a917398eaf,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Gänseblümchen,Schmal,"Leider nur für schmale Füße, ansonsten ein sehr schöner Schuh.",4.0,True,Reviewed in Germany on 2 September 2019,,85d2a255-1f1b-5aec-9fe0-ab915bb3bd0b,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",elena b.,Belle ma strette,"Sono belle ma, purtroppo, troppo stretto il solito numero che acquisto per le scarpe Geox (tenendo conto che le metto con i calzini). Sono dovuta passare al numero più grande.",4.0,True,Reviewed in Italy on 11 December 2019,,4f8d8a3c-3212-57e1-8424-9e046d87710b,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Reni,Nice shoes,"Very nice shoes, good fit, but litlle bit narrow",5.0,True,Reviewed in Germany on 1 August 2019,,06c58072-1f75-590e-ac48-35eb1b33fc0c,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",AM,"elegante, traspirante",Prese come regalo. Chi l'ha ricevute apprezza eleganza e traspirabilità che è la qualità di ogni Geox. Prezzo interessante.,4.0,True,Reviewed in Italy on 23 September 2019,,f967dfe3-548a-5203-9932-8f44c6bd0305,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Ilse S.,sieht top aus,tolle Schuhe,5.0,True,Reviewed in Germany on 26 February 2020,,c606aaf7-efe5-5c8a-86d9-8ca72140c14a,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Galina B,Geox,Good shoes but a little bit small.,5.0,True,Reviewed in Canada on 28 October 2020,,9ad06edd-87ee-5a1e-b867-eb0c86b33f94,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07DHZ6L7Z,"Geox Women's D Jaysen B Low-Top Sneakers, Blue (Blue C4000), 7 UK",Gisela Lehto,Bequemer Schuh,Toller angenehmer Schuh einfach Geox.,5.0,True,Reviewed in Germany on 23 August 2019,,f497ca0b-030f-5c66-9483-f921ae48e57c,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B084TBZTSK,"Pepe Jeans London Women's Dean NASS Sneaker, 899chocolate, 4 UK",Cristina,Cómodas,"Son muy cómodas y preciosas.Quedan bien para salir.No le doy 5* porque el número 37 me venía muy justo y me compré el 38, y éste me queda algo suelto, hay mucha diferencia entre números.",4.0,True,Reviewed in Spain on 22 June 2021,,813b18f2-4771-5d2b-b628-b6de30841744,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B084TBZTSK,"Pepe Jeans London Women's Dean NASS Sneaker, 899chocolate, 4 UK",Costache Georgeta,"Consegna precisa come al solito,Amazon mai delude","Scarpe originale,calzano giusto,,, bellissime",5.0,True,Reviewed in Italy on 13 August 2021,,30b19287-866f-5111-ae85-b2e11b399b64,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B084TBZTSK,"Pepe Jeans London Women's Dean NASS Sneaker, 899chocolate, 4 UK",Katie,Recomiendo,Son muy cómodas y bonitas justo lo esperado,5.0,True,Reviewed in Spain on 28 February 2021,,9d5c97d4-bf0f-5c66-9c3a-f8327058317a,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B084TBZTSK,"Pepe Jeans London Women's Dean NASS Sneaker, 899chocolate, 4 UK",Karine,Super,Très jolie !,5.0,True,Reviewed in France on 26 March 2021,,09812559-e42f-53bc-9852-fca7b643eabf,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Stephan Homberg,Top,"Top wie alle Schuhe dieser Marke, die ich bis jetzt gekauft habe.Gerade bei Kinderschuhen lege ich sehr großen Wert auf gutes Schuhwerk. Da ist es klar, dass man die nicht für 10€ bekommt. Qualität hat eben ihren Preis und hier ist er gerechtfertigt.",5.0,True,Reviewed in Germany on 16 June 2021,,2055230f-2f9a-5cfe-8d22-980a7bea7014,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Amazon Kunde,Sehr schöne Sandalen!,"Super schöner Schuh! Farbe ist live noch schöner als auf den Bildern!Passt perfekt. Wie immer bei Superfit. Ich kaufe für meine Tochter eigentlich nur Superfit Schuhe, da hier einfach die Qualität stimmt! 👍🏽",5.0,True,Reviewed in Germany on 7 July 2021,,f9422a33-705b-5a34-8a4f-dd0398b80547,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Irene K.,Passt wie erwartet,Hatten mehrere Modelle zur Auswahl bestellt. Dieses gefiel nicht so gut.Aber es passt super. Ist bequem.,5.0,True,Reviewed in Germany on 14 July 2021,,cdb7e219-169e-56d2-a0e0-a7861c9e7289,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Julia u Marco,Super Kindersandalen,Wunderschöne und trotzdem stabile Sandalen mit toller Sohle. Superfit ist einfach fantastisch!,5.0,True,Reviewed in Germany on 4 September 2021,,01187763-2caa-5cad-b443-5be5c667a5e7,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Amazon Kunde,Sehr zufrieden,"Wie erwartet sind die Super fit Schuhe wieder top. Sie sind klasse verarbeitet,  passen wie angegossen und erwarten eine lange Tragdauer.",5.0,True,Reviewed in Germany on 20 May 2021,One person found this helpful,1455567e-75e1-5bc1-9fb7-4ef5d7685653,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Bianca,"Schöner, bequemer Schuh","Ich finde das Design sehr schön. Schlicht mit ein paar kleinen Details. Der Schuh hat meiner Tochter sehr gut gefallen und ich habe ihn ein zweites Mal bestellt. Bequemer, flexibler Schuh.",5.0,True,Reviewed in Germany on 16 October 2021,,471a016c-6a89-58a6-91cb-ebc682393de9,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Elke,Alles passt!,Super schöne Schuhe in bewährter Superfit-Qualität!,5.0,True,Reviewed in Germany on 25 July 2021,,ff53f929-a148-5fb9-b9d9-06c4c2f708f0,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Deniss,"Nice look, good fit and very good price","Nice look, good fit and very good price for this brand.",5.0,True,Reviewed in Germany on 17 November 2021,,0bf92037-be51-52ff-ade8-bf4a421781d2,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",S. Nanni,Hübscher als auf dem Bild! Alle zufrieden,Schöne Sandale! Passt zu allem!,5.0,True,Reviewed in Germany on 17 August 2021,,69a7007f-78ca-5463-a93e-e43b97263635,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B08DRKF97R,"Superfit Girls' Emily Sandal, Blue Pink 8000, 8.5 UK",Ramona Herzog,Top,Schicke und bequeme Sandalen. Farbe und Größenangaben sind wie angegeben.,5.0,True,Reviewed in Germany on 25 July 2021,,1811d9b9-48b6-5123-866f-9909f1e8b0d4,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B09889G9N8,"DKNY Women's Lightweight Slip on Fashion Sneaker, Military Green Abbi, 6.5",MATTY,El modelo recibido es diferente,"Nada que ver el modelo que pedí , y debido a que soy fan de esta marca los conservaré para un regalo navideño . Los seleccionados eran con camuflaje en verde olivo y llegaron en color  amarillo fosforescente .",4.0,True,Reviewed in Mexico on 30 November 2021,,06206f83-7add-5682-a281-326031e5d690,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B09889G9N8,"DKNY Women's Lightweight Slip on Fashion Sneaker, Military Green Abbi, 6.5",Litisha Ussery,These sneakers are very stylish and sophisticated!,"Love the shoes, hate the packaging from Amazon! This may be small to others, but I keep my boxes for all my shoes and Amazon shipped my shoes in a plastic bag instead of a box. When I received the shoes my box was destroyed.",5.0,True,Reviewed in the United States on 22 October 2021,,bca5868b-debc-5996-8641-ae776cf34da8,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",Miguel Angel de Lira Rodriguez,Bonitos pero reducidos,"Me gustaron mucho pero tengo que regresar el producto porque, aunque los pedí de la talla que habitualmente uso, me quedaron muy justos tanto de lo largo como del empeine del pie. Si se deciden por ellos pidan por lo menos un número más grande del que usan.",5.0,True,Reviewed in Mexico on 16 January 2020,,90173c96-f977-5c76-91f2-cda74d1be29e,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",Fran,Muy buen producto,"Muy bien producto, en caja original.",5.0,True,Reviewed in Mexico on 21 March 2020,,4cf69e36-50a9-5de5-ab66-a46b9ae9f2cd,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",sam,Parfait,Parfait,5.0,True,Reviewed in France on 20 February 2020,,da5f1322-b00a-5ae1-a243-ecb401ae22b9,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",Sara,1/2 Size Bigger is Perfect!,"I wear a women's size 12 US which generally translates to a men's size 10. After reading the reviews, I ordered a 10.5 and I could not be happier! I love the look of these shoes. I removed the laces. Since the shoe fits like a sock and I don't plan on running in them, I didn't really see a point of having the laces there. Plus they kinda rubbed my foot in a weird way. They feel absolutely perfect without laces. I have a rather narrow foot. If you have a wide foot, I don't think you would find this shoe to your liking. The grey color is perfect for me and I love the little splashes on the tread at the side. I also love the weave look of the shoe. Overall, a great shoe at a great price!",5.0,True,Reviewed in the United States on 11 March 2020,4 people found this helpful,c2f83fd3-f4b0-5ac9-9012-d3adde1ea92b,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",Antonio Rosales,Very Comfortable!,"Ive own two other HyperGEL-KAN shoes and I love them all. These shoes breathe easily and feel great once you break them in. I wear these daily. People say they run a bit small but I think for being being ""athletic"" shoes they fit different. So you should go one size bigger and give them a try.",5.0,True,Reviewed in the United States on 28 April 2020,2 people found this helpful,40c73b26-6dda-5d2d-b7c3-9bbeeed72eb6,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",Samuel Shelton,"Very comfortable, no ankle support","Very comfortable. I thought they were too small vertically at first, but after breaking them in they are very comfortable.Only good for running on flat surfaces, no ankle support. Tried running on a trail and rolled ankle within 30 seconds.",5.0,True,Reviewed in the United States on 9 May 2020,One person found this helpful,14bee5c4-a478-554f-addc-1daa12f3321d,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",Dustin Ortiz,Great Shoe,I did buy a size up due to previous reviews and I am glad I did. Shoes are very comfortable. I have a lot of issue with my arches and the balls of my feet but while wearing these shoes I have had no pain.,5.0,True,Reviewed in the United States on 27 February 2020,One person found this helpful,8e66d42a-2cb6-53da-9d67-5374ef729497,24/12/2021 02:26:35
https://www.amazon.co.uk/dp/B07J5PT8YX,"ASICS - Mens Hypergel-Kan Shoes, 8.5 UK, Black/Directoire Blue",Riley Reyer,Love these shoes!,It was time for some new shoes so these were chosen. Great quality shoe and very comfortable. I took the shoelaces out for extra comfort and notice the fabric giving me more flexibility. Love these shoes!,5.0,True,Reviewed in the United States on 2 July 2020,,84f3527a-12ec-5110-8bd5-470566f4cd62,24/12/2021 02:26:35
