"CUST_ID","CUST_GENDER","AGE","CUST_MARITAL_STATUS","COUNTRY_NAME","CUST_INCOME_LEVEL","EDUCATION","OCCUPATION","HOUSEHOLD_SIZE","YRS_RESIDENCE","AFFINITY_CARD","BULK_PACK_DISKETTES","FLAT_PANEL_MONITOR","HOME_THEATER_PACKAGE","BOOKKEEPING_APPLICATION","PRINTER_SUPPLIES","Y_BOX_GAMES","OS_DOC_SET_KANJI","COMMENTS"
101835,"F",25,"NeverM","Italy","F: 110,000 - 129,999","Profsc","Prof.","2",1,0,0,0,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
101836,"F",64,"Separ.","United States of America","K: 250,000 - 299,999","Assoc-A","Prof.","2",6,1,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101837,"M",26,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Machine","3",3,1,1,1,0,1,1,1,0,"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks."
101838,"M",45,"Divorc.","United States of America","I: 170,000 - 189,999","Masters","Exec.","2",5,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101839,"F",27,"NeverM","United States of America","J: 190,000 - 249,999","PhD","Cleric.","1",3,0,1,1,0,1,1,1,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
101840,"M",66,"Married","United States of America","E: 90,000 - 109,999","< Bach.","?","3",7,0,0,0,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101841,"M",33,"Married","United States of America","K: 250,000 - 299,999","9th","Machine","3",4,0,1,1,0,0,1,0,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
101842,"M",19,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","?","1",2,0,1,1,0,1,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
101843,"F",53,"NeverM","United States of America","F: 110,000 - 129,999","Bach.","Prof.","2",5,0,0,0,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
101844,"M",56,"Married","Poland","D: 70,000 - 89,999","7th-8th","Crafts","3",6,0,0,0,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101845,"F",49,"NeverM","United States of America","E: 90,000 - 109,999","Bach.","Prof.","2",5,0,0,0,1,1,1,0,0,""
101846,"M",51,"Married","United States of America","H: 150,000 - 169,999","Bach.","Cleric.","3",5,1,1,0,1,1,1,0,0,""
101847,"F",45,"Separ.","United States of America","H: 150,000 - 169,999","11th","Cleric.","9+",3,0,1,0,1,0,1,0,0,"I shop your store a lot.  I love your weekly specials."
101848,"M",51,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Crafts","3",5,0,0,0,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101849,"M",31,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Sales","3",3,0,1,1,0,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101850,"F",51,"Separ.","Argentina","J: 190,000 - 249,999","5th-6th","Machine","9+",5,0,1,1,1,0,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
101851,"F",54,"Mabsent","United States of America","K: 250,000 - 299,999","HS-grad","Exec.","2",5,0,1,1,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101852,"F",31,"NeverM","United States of America","J: 190,000 - 249,999","Bach.","Cleric.","1",3,0,1,1,0,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101853,"F",24,"NeverM","United States of America","L: 300,000 and above","Bach.","Prof.","2",2,0,1,1,0,1,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101854,"M",33,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",3,1,1,1,0,1,1,0,0,"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"
101855,"M",23,"Married","United States of America","A: Below 30,000","< Bach.","Machine","3",2,0,0,0,0,1,1,1,1,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101856,"F",70,"Widowed","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2",5,0,1,1,1,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101857,"F",43,"Divorc.","United States of America","E: 90,000 - 109,999","< Bach.","Protec.","9+",4,0,0,0,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
101858,"M",49,"Married","Germany","H: 150,000 - 169,999","Assoc-V","Prof.","3",5,1,1,1,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101859,"M",35,"Married","United States of America","G: 130,000 - 149,999","HS-grad","Machine","3",5,1,0,0,1,1,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101860,"M",57,"Married","United States of America","K: 250,000 - 299,999","10th","Crafts","3",1,0,1,1,1,0,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101861,"M",44,"Married","United States of America","C: 50,000 - 69,999","PhD","Prof.","3",7,0,0,0,1,1,1,0,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101862,"F",56,"Married","United States of America","E: 90,000 - 109,999","HS-grad","Sales","4-5",7,0,0,0,1,1,1,0,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
101863,"M",51,"Married","United States of America","F: 110,000 - 129,999","Profsc","Prof.","3",9,1,0,0,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101864,"F",23,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","Exec.","2",2,0,1,1,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
101865,"M",55,"Married","United States of America","H: 150,000 - 169,999","HS-grad","Transp.","3",10,1,1,0,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
101866,"F",22,"NeverM","United States of America","L: 300,000 and above","HS-grad","Other","9+",2,0,1,1,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101867,"M",30,"NeverM","Italy","K: 250,000 - 299,999","HS-grad","Crafts","9+",3,0,1,1,0,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101868,"F",43,"NeverM","Poland","C: 50,000 - 69,999","9th","Sales","1",4,0,0,0,1,0,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101869,"F",24,"NeverM","Italy","J: 190,000 - 249,999","HS-grad","Other","1",1,0,1,1,0,1,1,1,0,""
101870,"M",27,"NeverM","United States of America","G: 130,000 - 149,999","HS-grad","Transp.","2",4,0,0,0,0,1,1,1,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
101871,"M",25,"NeverM","United States of America","F: 110,000 - 129,999","9th","Crafts","9+",3,0,0,0,0,0,1,1,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by."
101872,"M",55,"Married","United States of America","G: 130,000 - 149,999","11th","Exec.","3",7,0,0,0,1,0,1,0,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere."
101873,"F",19,"NeverM","United States of America","L: 300,000 and above","HS-grad","?","9+",2,0,1,1,0,1,1,1,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101874,"F",23,"NeverM","United States of America","K: 250,000 - 299,999","< Bach.","Cleric.","1",2,0,1,1,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
101875,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","9+",2,0,1,1,0,1,1,1,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
101876,"F",26,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","Prof.","1",3,0,1,0,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
101877,"M",38,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Machine","3",4,0,0,0,1,1,1,0,0,""
101878,"M",42,"Married","Singapore","G: 130,000 - 149,999","PhD","Prof.","3",4,1,0,0,1,1,1,0,0,"This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor."
101879,"F",44,"Divorc.","United States of America","D: 70,000 - 89,999","< Bach.","Cleric.","9+",4,0,0,0,1,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
101880,"M",34,"Married","United States of America","L: 300,000 and above","< Bach.","Crafts","3",3,0,1,1,0,1,1,0,0,"I love the new on-line documentation."
101881,"F",27,"NeverM","United States of America","I: 170,000 - 189,999","HS-grad","Other","2",3,0,1,1,0,1,1,1,0,""
101882,"M",53,"Married","United States of America","F: 110,000 - 129,999","7th-8th","Machine","3",5,0,0,0,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101883,"F",48,"Divorc.","United States of America","F: 110,000 - 129,999","Bach.","Sales","9+",5,0,0,0,1,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety"
101884,"M",37,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",5,0,1,1,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
101885,"F",39,"Married","United States of America","L: 300,000 and above","Profsc","Exec.","4-5",5,1,1,1,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
101886,"M",17,"NeverM","United States of America","E: 90,000 - 109,999","10th","Other","1",1,0,0,0,0,0,1,1,0,"Why didn't you start a program like this before? Everyone else has been offering discounts like this for years."
101887,"F",68,"Widowed","Italy","K: 250,000 - 299,999","7th-8th","?","2",7,0,1,1,1,0,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101888,"F",23,"Married","United States of America","G: 130,000 - 149,999","< Bach.","Sales","4-5",2,0,0,0,0,1,1,1,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101889,"M",29,"Married","United States of America","K: 250,000 - 299,999","Bach.","Sales","3",3,1,1,1,0,1,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101890,"F",19,"NeverM","United States of America","C: 50,000 - 69,999","HS-grad","Sales","1",1,0,0,0,0,1,1,1,0,"I love the new on-line documentation."
101891,"M",47,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",5,1,1,1,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
101892,"M",48,"Married","United States of America","L: 300,000 and above","HS-grad","Cleric.","3",6,1,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101893,"M",27,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","1",3,0,0,0,0,1,1,1,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
101894,"M",42,"Married","United States of America","A: Below 30,000","Bach.","Sales","3",5,0,0,0,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101895,"F",58,"Widowed","United States of America","J: 190,000 - 249,999","11th","Other","2",6,0,1,1,1,0,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
101896,"F",20,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Cleric.","1",1,0,1,1,0,1,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101897,"M",34,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Protec.","3",3,0,1,1,0,1,1,0,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
101898,"F",47,"Mabsent","Brazil","J: 190,000 - 249,999","< Bach.","Exec.","9+",5,0,1,1,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101899,"M",60,"Married","United States of America","E: 90,000 - 109,999","7th-8th","Sales","3",9,0,0,0,1,0,1,0,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101900,"M",53,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Transp.","3",5,0,0,0,1,1,1,0,0,""
101901,"M",25,"Married","United States of America","L: 300,000 and above","< Bach.","Sales","3",3,0,1,1,0,1,1,1,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy."
101902,"M",24,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Machine","3",2,0,1,0,0,1,1,1,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101903,"F",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Sales","1",2,0,1,1,0,1,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101904,"M",39,"Married","United States of America","F: 110,000 - 129,999","HS-grad","Crafts","3",4,0,0,0,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101905,"F",19,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Other","1",1,0,1,1,0,1,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101906,"F",29,"Married","United States of America","E: 90,000 - 109,999","< Bach.","Cleric.","4-5",3,1,0,0,0,1,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101907,"M",56,"NeverM","United States of America","K: 250,000 - 299,999","Bach.","Exec.","2",7,1,1,1,1,1,1,0,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101908,"M",19,"NeverM","United States of America","L: 300,000 and above","HS-grad","Crafts","1",2,0,1,1,0,1,1,1,0,"My brother uses the affinity card a lot. I think the competitor has better prices without it."
101909,"F",44,"NeverM","United States of America","C: 50,000 - 69,999","Masters","Prof.","2",7,0,0,0,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101910,"M",53,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Other","3",5,0,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101911,"M",22,"NeverM","United States of America","L: 300,000 and above","HS-grad","Machine","2",3,0,1,1,0,1,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101912,"F",62,"NeverM","United States of America","F: 110,000 - 129,999","< Bach.","Crafts","2",6,1,0,0,1,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas"
101913,"M",71,"Separ.","United States of America","L: 300,000 and above","< Bach.","Sales","9+",0,0,1,1,1,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
101914,"M",63,"Married","United States of America","B: 30,000 - 49,999","Bach.","?","3",2,1,0,0,1,1,1,0,0,"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"
101915,"F",31,"Married","Argentina","K: 250,000 - 299,999","HS-grad","?","4-5",2,0,1,1,0,1,1,0,0,"I love the new on-line documentation."
101916,"M",41,"Married","United States of America","H: 150,000 - 169,999","Bach.","Exec.","3",5,1,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101917,"M",49,"Married","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","3",5,1,1,1,1,1,1,0,0,"I love it. Will never shop at other shops again!"
101918,"M",58,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",7,0,1,1,1,1,1,0,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101919,"M",36,"Divorc.","United States of America","L: 300,000 and above","10th","Crafts","6-8",4,0,1,1,1,0,1,0,0,"Great program.  Love the discount. Signed happy customer."
101920,"M",34,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",3,0,1,1,0,1,1,0,0,"I love the discounts. But I mostly end upbuying  things I do not need."
101921,"F",25,"NeverM","New Zealand","L: 300,000 and above","Bach.","Other","2",1,0,1,1,0,1,1,1,0,"Great program.  Love the discount. Signed happy customer."
101922,"M",62,"Married","United States of America","G: 130,000 - 149,999","12th","Crafts","3",6,1,0,0,1,0,1,0,0,"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"
101923,"M",23,"NeverM","United States of America","H: 150,000 - 169,999","< Bach.","Armed-F","6-8",2,0,1,0,0,1,1,1,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101924,"F",26,"NeverM","United States of America","I: 170,000 - 189,999","Bach.","Cleric.","1",3,1,1,1,0,1,1,1,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores."
101925,"F",23,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Other","2",2,0,1,1,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101926,"M",20,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Other","1",1,0,0,0,0,1,1,1,0,"I am not going to waste my time filling up this three page form. Lousy idea."
101927,"F",25,"NeverM","United States of America","I: 170,000 - 189,999","< Bach.","Exec.","2",4,0,1,1,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101928,"M",39,"Married","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","3",4,0,1,1,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101929,"M",36,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Machine","2",4,0,1,1,1,1,1,0,0,"Great program.  Love the discount. Signed happy customer."
101930,"F",36,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","2",4,0,1,1,1,1,1,0,0,"Thank you, But please remove my name from your list."
101931,"F",51,"Separ.","United States of America","E: 90,000 - 109,999","Assoc-A","Other","2",5,0,0,0,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101932,"M",51,"Married","United States of America","I: 170,000 - 189,999","HS-grad","?","3",5,0,1,1,1,1,1,0,0,"I just purchased a computer from your store last month.  Why didn't you offer this discount then?"
101933,"M",45,"NeverM","United States of America","I: 170,000 - 189,999","9th","Other","1",5,0,1,1,1,0,1,0,0,""
101934,"F",17,"NeverM","United States of America","J: 190,000 - 249,999","11th","Sales","1",1,0,1,1,0,0,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101935,"M",38,"Married","United States of America","G: 130,000 - 149,999","Profsc","Prof.","3",6,1,0,0,1,1,1,0,0,"I run a small convenience store. Any chance that I would be eligible for larger discounts if I purchase a large quantity of items (bulk purchase)?"
101936,"M",27,"NeverM","United States of America","H: 150,000 - 169,999","Bach.","Exec.","2",3,0,1,1,0,1,1,1,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101937,"M",59,"Married","United States of America","H: 150,000 - 169,999","Assoc-A","Crafts","3",3,1,1,0,1,1,1,0,0,"Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy."
101938,"F",36,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Sales","2",4,0,1,1,1,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101939,"M",38,"Divorc.","United States of America","I: 170,000 - 189,999","HS-grad","Machine","2",5,0,1,1,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
101940,"M",22,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","?","1",2,0,1,1,0,1,1,1,0,"How much would it cost to upgrade my computer to the latest model you advertised this week?"
101941,"M",27,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Crafts","1",1,0,1,1,0,1,1,1,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101942,"M",27,"NeverM","United States of America","L: 300,000 and above","Bach.","Prof.","9+",3,0,1,1,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions."
101943,"F",53,"NeverM","United States of America","G: 130,000 - 149,999","< Bach.","Protec.","2",5,0,0,0,1,1,1,0,0,"I shop your store a lot.  I love your weekly specials."
101944,"F",46,"Separ.","United States of America","F: 110,000 - 129,999","9th","Machine","2",5,0,0,0,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101945,"F",24,"Separ.","United States of America","F: 110,000 - 129,999","< Bach.","Sales","9+",3,0,0,0,0,1,1,1,0,"Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything."
101946,"F",28,"NeverM","United States of America","L: 300,000 and above","Masters","Prof.","2",3,1,1,1,0,1,1,1,0,"Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail."
101947,"M",48,"Married","United States of America","F: 110,000 - 129,999","9th","Crafts","3",5,0,0,0,1,0,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
101948,"F",27,"NeverM","United States of America","F: 110,000 - 129,999","Bach.","Prof.","2",3,0,0,0,0,1,1,1,0,"I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!"
101949,"F",50,"Divorc.","United States of America","J: 190,000 - 249,999","HS-grad","Sales","9+",9,0,1,1,1,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101950,"F",24,"NeverM","United States of America","J: 190,000 - 249,999","HS-grad","Cleric.","2",2,0,1,1,0,1,1,1,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101951,"M",38,"NeverM","Canada","L: 300,000 and above","HS-grad","Crafts","2",4,0,1,1,1,1,1,0,0,""
101952,"M",55,"Married","United States of America","F: 110,000 - 129,999","Profsc","Exec.","3",6,1,0,0,1,1,1,0,0,"My sister told me about your store and I was impressed. Now I use it for all my shopping here."
101953,"F",33,"NeverM","United States of America","D: 70,000 - 89,999","Bach.","Prof.","2",4,0,0,0,0,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101954,"F",22,"NeverM","United States of America","L: 300,000 and above","HS-grad","Cleric.","2",3,0,1,1,0,1,1,1,0,"I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?"
101955,"M",33,"Married","United States of America","K: 250,000 - 299,999","HS-grad","Transp.","3",3,0,1,1,0,1,1,0,0,"Don't send me any more promotions.  I get too much lousy junk mail already"
101956,"F",17,"NeverM","Brazil","J: 190,000 - 249,999","11th","Prof.","1",1,0,1,1,0,0,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
101957,"M",25,"NeverM","Italy","J: 190,000 - 249,999","HS-grad","Transp.","6-8",3,0,1,1,0,1,1,1,0,"I love the discounts. But I mostly end upbuying  things I do not need."
101958,"M",50,"Mabsent","United States of America","B: 30,000 - 49,999","Bach.","Prof.","2",5,0,0,0,1,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101959,"M",62,"NeverM","United States of America","E: 90,000 - 109,999","HS-grad","Crafts","2",6,0,0,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with."
101960,"M",32,"Separ.","Italy","J: 190,000 - 249,999","HS-grad","Exec.","2",3,0,1,1,0,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
101961,"M",23,"Married","United States of America","E: 90,000 - 109,999","Bach.","Other","3",1,0,0,0,0,1,1,1,0,"I shop your store a lot.  I love your weekly specials."
101962,"F",45,"Divorc.","United States of America","J: 190,000 - 249,999","< Bach.","Sales","2",7,0,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry."
101963,"M",39,"Married","United States of America","H: 150,000 - 169,999","< Bach.","Farming","3",5,0,1,1,1,1,1,0,0,"I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card"
101964,"M",47,"Married","United States of America","E: 90,000 - 109,999","7th-8th","Transp.","3",5,0,0,0,1,0,1,0,0,"Thank you, But please remove my name from your list."
101965,"M",38,"Divorc.","United States of America","L: 300,000 and above","9th","Crafts","2",4,0,1,1,1,0,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
101966,"M",28,"Married","United States of America","B: 30,000 - 49,999","< Bach.","Cleric.","3",3,1,0,0,0,1,1,1,0,"Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?"
101967,"F",63,"Married","United States of America","C: 50,000 - 69,999","HS-grad","Transp.","4-5",3,0,0,0,1,1,1,0,0,"I am not going to waste my time filling up this three page form. Lousy idea."
101968,"M",30,"Married","Denmark","I: 170,000 - 189,999","< Bach.","Exec.","3",3,1,1,1,0,1,1,0,0,"I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother."
101969,"M",34,"Married","United States of America","J: 190,000 - 249,999","Bach.","Exec.","3",4,1,1,1,0,1,1,0,0,"Affinity card is great. I think it is a hassle to have to remember to bring it in every time though."
101970,"F",30,"Divorc.","United States of America","A: Below 30,000","< Bach.","TechSup","1",3,0,0,0,0,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything"
101971,"M",54,"Married","United States of America","F: 110,000 - 129,999","< Bach.","Farming","3",5,0,0,0,1,1,1,0,0,""
101972,"M",53,"Married","United States of America","J: 190,000 - 249,999","PhD","Prof.","3",5,1,1,1,1,1,1,0,0,"Can I apply my discount to a purchase I made last month? Excellent program.  Thanks"
101973,"M",30,"NeverM","United States of America","L: 300,000 and above","PhD","Prof.","2",5,0,1,1,0,1,1,0,0,"Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?"
101974,"M",34,"Married","United States of America","A: Below 30,000","HS-grad","Farming","3",7,0,0,0,0,1,1,0,0,"Thank you, But please remove my name from your list."
101975,"F",41,"Divorc.","United States of America","B: 30,000 - 49,999","HS-grad","Other","9+",3,0,0,0,1,1,1,0,0,"The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?"
101976,"M",35,"NeverM","Argentina","J: 190,000 - 249,999","5th-6th","Crafts","2",4,0,1,1,1,0,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?"
101977,"F",36,"NeverM","United States of America","J: 190,000 - 249,999","< Bach.","Crafts","2",4,0,1,1,1,1,1,0,0,"I love the new on-line documentation."
101978,"M",46,"Married","United States of America","L: 300,000 and above","< Bach.","Transp.","3",6,1,1,1,1,1,1,0,0,"Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?"
